"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Natchitoches",,"LA","Natchitoches, LA","Natchitoches, LA",,5.5185537583254,,,,132100,-0.226586102719033,4.01574803149606,,0,0.178716904276986,0.0341880341880342,
"County","Norfolk City",,"VA","Virginia Beach, VA","Virginia Beach-Norfolk-Newport News, VA-NC",,1.84586108468126,70.8902,0.3012,,,,,,,0.350018818216033,0.0534050179211469,102
"County","Philadelphia",,"PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,2.5499524262607,84.1706,14.4593,9.8077,117100,0.687876182287188,8.22550831792976,0.0335098206660973,70,0.238695558947063,0.0891965441623293,109
"County","Pottawatomie",,"OK","Shawnee, OK","Shawnee, OK",,6.47954329210276,82.2062,6.0884,1.7793,87200,0.114810562571757,7.25707257072571,,70.8,0.16153481762198,0.043010752688172,118
"County","Roanoke City",,"VA","Roanoke, VA","Roanoke, VA",,1.39866793529971,77.9552,24.572,6.8801,107300,0.56232427366448,4.37743190661479,0.0176234855545201,51.5,0.231965509277081,0.0454696315964155,112
"County","Saint Joseph",,"MI","Sturgis, MI","Sturgis, MI",,9.09609895337774,80.0281,,,104800,0.672430355427474,10.1997896950578,,10.5,0.19636678200692,0.0286343612334802,127
"County","Spotsylvania",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.90104662226451,77.8932,9.882,3.669,203100,0.296296296296296,1.90667335674862,,35.1,0.251669563626384,0.0387131952017448,105
"County","Transylvania",,"NC","Brevard, NC","Brevard, NC",,5.31874405328259,74.3599,2.9294,1.5839,191800,-0.156168662155128,-3.18021201413428,,19.2,0.07981976182813,0.0483870967741936,
"County","Westmoreland",,"PA","Pittsburgh, PA","Pittsburgh, PA",,6.74595623215985,89.5618,7.1268,3.786,115100,0.174064403829417,3.69369369369369,0.0301998262380538,23.9,0.141851598396715,0.038249483115093,111.5
"County","Kodiak Island",,"AK","Kodiak, AK","Kodiak, AK",,9.76213130352046,,,,304100,0.0328947368421053,10.985401459854,,0,0.0786516853932584,0,
"County","Manassas City",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.5394862036156,83.3868,8.5552,2.9506,269700,0.185735512630015,1.62019593067069,,28.8,0.181034482758621,0.0320512820512821,89
"County","Richmond City",,"VA","Richmond, VA","Richmond, VA",,2.02664129400571,71.1801,,,139500,-0.0716332378223496,2.12298682284041,0.0237204301075269,5.2,0.205181863477828,0.0546381738708111,90
"County","Saint Bernard",,"LA","New Orleans, LA","New Orleans-Metairie-Kenner, LA",,1.53187440532826,,,,111600,0.631199278629396,-0.711743772241993,-0.0187992831541218,0,0.224190800681431,0.074468085106383,104
"County","Saint Charles",,"LA","New Orleans, LA","New Orleans-Metairie-Kenner, LA",,5.60418648905804,,,,162800,0.1230012300123,7.17577353522054,0.0129975429975431,0,0.124215394780311,0.0425531914893617,104
"County","Saint Charles",,"MO","St. Louis, MO","St. Louis, MO-IL",,1.60799238820171,64.9375,10.7273,4.9264,190900,0.262605042016807,2.91105121293801,0.0237663698271346,73.5,0.157623960621819,0.0280522230063514,87
"County","San Francisco",,"CA","San Francisco, CA","San Francisco-Oakland-Fremont, CA",,9.67649857278782,95.6443,1.7101,0.508,993500,0.842468534307755,12.1585007902461,0.042933064921993,34.1,0.0399518002202231,0.0218408736349454,40
"County","Santa Barbara",,"CA","Santa Barbara, CA","Santa Barbara-Santa Maria-Goleta, CA",,8.08753568030447,87.0487,6.759,2.3428,528800,0.360599734294933,9.0534130748608,0.0454954614220877,31.3,0.142277662559473,0.0460878885316184,78
"County","Baltimore City",,"MD","Baltimore, MD","Baltimore-Towson, MD",,0.161750713606089,73.4754,17.8915,14.8479,108300,-0.0922509225092251,6.80473372781065,0.0184949215143122,105.9,0.304038109197508,0.106927638239406,115
"County","Northumberland",,"PA","Sunbury, PA","Sunbury, PA",,9.81921979067555,95.7532,,,92300,2.78396436525613,12.1506682867558,,4.3,0.146623848559114,0.0311239193083573,127
"County","Prince Georges",,"MD","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.675547098001903,72.7515,16.8491,11.6844,242800,0.330578512396694,12.1996303142329,0.0395716639209225,74.4,0.374054340021917,0.122380942759582,112
"County","Prince William",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.93815413891532,82.0071,7.703,3.909,313200,0.288184438040346,2.28608752449379,,27,0.19116903698239,0.0377331522904309,88
"County","Saint Lawrence",,"NY","Ogdensburg, NY","Ogdensburg-Massena, NY",,5.23311132254995,88.0002,5.72,2.8556,75100,0.267022696929239,-1.44356955380577,,50.6,0.126804700615557,0.0344218887908208,153
