"Date","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Los Angeles","CA","Los Angeles",0,488400,0.00514509158263017,0.0160183066361556,0.0752972258916777,0.0454897505575733,0.00679952493734293,"2006-07","2006-Q3",568500,-0.14089709762533,"2005-05"
2014-11-30,"Cook","IL","Chicago",1,185400,0.00324675324675325,0.0103542234332425,0.0404040404040404,-0.0231173349623397,-0.0198238015865448,"2007-02","2007-Q1",255400,-0.274079874706343,"2002-09"
2014-11-30,"Maricopa","AZ","Phoenix",2,204900,0.00687960687960688,0.0214356929212363,0.0286144578313253,0.0454100611171337,0.00961600858215417,"2006-03","2006-Q1",280200,-0.268736616702355,"2005-03"
2014-11-30,"San Diego","CA","San Diego",3,465000,0.00518806744487678,0.0132926563521464,0.0449438202247191,0.0453586931490251,-0.0109455702374209,"2005-10","2005-Q4",538500,-0.136490250696379,"2004-05"
2014-11-30,"Orange","CA","Los Angeles",4,626000,0.00224143451809158,0.00465414861177981,0.0213737967041932,0.0322243265077584,0.000432336158878499,"2006-05","2006-Q2",721300,-0.132122556495217,"2005-01"
2014-11-30,"Kings","NY","New York",5,636100,0.00553272209927284,0.017109050207867,0.132858414959929,0.0638463543166414,0.0560804581851984,"2014-11","2014-Q4",636100,0,"2014-11"
2014-11-30,"Miami-Dade","FL","Miami-Fort Lauderdale",6,229600,0.00745941202281702,0.0231729055258467,0.132149901380671,0.0569017634402722,-0.000780610196628562,"2007-02","2007-Q1",332100,-0.308641975308642,"2004-11"
2014-11-30,"Dallas","TX","Dallas-Fort Worth",7,122900,0.00737704918032787,0.015702479338843,0.0724258289703316,0.0250484931017372,-0.000729368249422269,"2007-12","2007-Q4",131000,-0.0618320610687023,"2004-09"
2014-11-30,"Queens","NY","New York",8,504400,0.00678642714570858,0.0229162441695396,0.0798544208948833,0.0316650744687779,0.0282655640239844,"2007-04","2007-Q2",514800,-0.0202020202020202,"2006-10"
2014-11-30,"Riverside","CA","Riverside",9,298700,0.00437121721587088,0.0163320857434502,0.0933382137628111,0.0657003275399215,-0.0184114620394847,"2006-06","2006-Q2",422700,-0.293352259285545,"2004-04"
2014-11-30,"San Bernardino","CA","Riverside",10,258400,0.00544747081712062,0.0161226897365317,0.122014763352149,0.0647756329064932,-0.0106834718365116,"2006-07","2006-Q3",379900,-0.31982100552777,"2004-07"
2014-11-30,"Clark","NV","Las Vegas",11,184700,0.00653950953678474,0.0244037714919578,0.115338164251208,0.0532474254623434,-0.0394751589385636,"2006-05","2006-Q2",305800,-0.396010464355788,"2003-12"
2014-11-30,"King","WA","Seattle",12,411100,0.00735113942661112,0.0185827552031715,0.0761780104712042,0.0321737778396047,0.0262695180544483,"2007-08","2007-Q3",434600,-0.0540727105384261,"2006-08"
2014-11-30,"Wayne","MI","Detroit",13,59200,0.00851788756388416,0.0313588850174216,0.0922509225092251,-0.0111066083387854,-0.0621855536881772,"2005-04","2005-Q2",113300,-0.477493380406002,
2014-11-30,"Santa Clara","CA","San Jose",14,839300,0.00720028801152046,0.0255376344086021,0.0971241830065359,0.0743471901075023,0.028481534756843,"2014-11","2014-Q4",839300,0,"2014-11"
2014-11-30,"Broward","FL","Miami-Fort Lauderdale",15,187300,0.00753093060785369,0.0257393209200438,0.121556886227545,0.0545730473553059,-0.0113273190434254,"2006-05","2006-Q2",292700,-0.360095661086437,"2004-06"
2014-11-30,"New York","NY","New York",16,1258700,0.00736294517807123,0.018036234228405,0.116958026444228,0.0665136859220834,0.0726029299251281,"2014-11","2014-Q4",1258700,0,"2014-11"
2014-11-30,"Philadelphia","PA","Philadelphia",17,117100,0.00687876182287188,0.0244969378827647,0.0822550831792976,-0.00102162651643878,0.0298032666810368,"2007-09","2007-Q3",122700,-0.045639771801141,"2006-08"
2014-11-30,"Alameda","CA","San Francisco",18,622100,0.00810241451952682,0.0272457067371202,0.112482117310443,0.0679128879928041,0.0131336866417096,"2006-03","2006-Q1",637200,-0.0236974262397991,"2005-08"
2014-11-30,"Middlesex","MA","Boston",19,427400,0.00493769104161768,0.0111189969245328,0.0571357902547613,0.0349191029762597,0.00544750648833858,"2014-11","2014-Q4",427400,0,"2014-11"
2014-11-30,"Suffolk","NY","New York",20,349300,0.000572901747350329,0.00172067679954115,0.0231400117164616,-0.0109667139379411,-0.0126194054480245,"2006-06","2006-Q2",448700,-0.221528861154446,"2003-11"
2014-11-30,"Sacramento","CA","Sacramento",21,284300,0.00388418079096045,0.0139087018544936,0.063997005988024,0.0537701892930276,-0.0211614084212814,"2005-11","2005-Q4",402000,-0.292786069651741,"2004-01"
2014-11-30,"Bronx","NY","New York",22,320200,0.00660169757937755,0.0152187698161065,0.014575411913815,-0.000561202573465147,0.0141234194569801,"2007-05","2007-Q2",385800,-0.170036288232245,"2005-10"
2014-11-30,"Nassau","NY","New York",23,453600,0.00243093922651934,0.0111457868925546,0.0461254612546125,0.0157532396540185,-0.00146519539254997,"2006-08","2006-Q3",519300,-0.126516464471404,"2004-10"
2014-11-30,"Palm Beach","FL","Miami-Fort Lauderdale",24,200000,0.00603621730382294,0.0178117048346056,0.11731843575419,0.0399815543407664,-0.0201695022448353,"2006-02","2006-Q1",325500,-0.385560675883257,"2004-03"
2014-11-30,"Cuyahoga","OH","Cleveland",25,102600,-0.000973709834469328,0.00391389432485323,0.027027027027027,-0.0175547671790596,-0.0237665488342106,"2005-08","2005-Q3",132900,-0.227990970654628,"1998-01"
2014-11-30,"Hillsborough","FL","Tampa",26,156900,0.0051249199231262,0.0148771021992238,0.0820689655172414,0.0332936101838672,-0.00232809993920724,"2006-08","2006-Q3",227900,-0.31154014918824,"2004-10"
2014-11-30,"Allegheny","PA","Pittsburgh",27,124700,0.00241157556270096,0.00726978998384491,0.0740740740740741,0.0291733684431243,0.0262877335631857,"2014-11","2014-Q4",124700,0,"2014-11"
2014-11-30,"Oakland","MI","Detroit",28,192800,0.00468994267847837,0.0142030510257759,0.094211123723042,0.0667049790689014,-0.0128861385268235,"2005-12","2005-Q4",222700,-0.134261338123035,"2001-01"
2014-11-30,"Franklin","OH","Columbus",29,126300,0.00238095238095238,0.011208967173739,0.0369458128078818,-0.00141911641055803,-0.00744513468081687,"2006-05","2006-Q2",139700,-0.0959198282032928,"2003-01"
2014-11-30,"Hennepin","MN","Minneapolis-St Paul",30,220400,0.00364298724954463,0.00915750915750916,0.0294255021018216,0.0100029259954573,-0.00618196360544165,"2006-05","2006-Q2",247100,-0.108053419668151,"2004-01"
2014-11-30,"Orange","FL","Orlando",31,170200,0.0035377358490566,0.0124925639500297,0.100905562742561,0.0334238315795286,-0.00374090164647645,"2006-06","2006-Q2",265300,-0.358462118356577,"2004-10"
2014-11-30,"Fairfax","VA","Washington",32,498600,0.0036231884057971,0.00706927893354878,0.0417885499373172,0.035943287275801,0.00780586620742851,"2005-12","2005-Q4",550900,-0.0949355599927392,"2005-04"
2014-11-30,"Contra Costa","CA","San Francisco",33,473000,0.00616890023399277,0.0182992465016146,0.099488609948861,0.0543067290000916,-0.0104137726520772,"2006-01","2006-Q1",623200,-0.241014120667522,"2004-07"
2014-11-30,"Salt Lake","UT","Salt Lake City",34,227500,0.00708277999114653,0.0129118432769368,0.0238523852385239,-0.0114631308804513,0.0226213844492003,"2008-01","2008-Q1",284000,-0.198943661971831,"2006-07"
2014-11-30,"Saint Louis","MO","St. Louis",35,177700,0.00622876557191393,0.0154285714285714,0.0397893504973669,-0.0031219251478164,-0.0045545901078452,"2007-05","2007-Q2",210800,-0.157020872865275,"2003-06"
2014-11-30,"Pima","AZ","Tucson",36,165700,0.00181378476420798,0.00913520097442144,0.0369211514392991,-0.00824126517927026,-0.00320178895297707,"2006-05","2006-Q2",237000,-0.30084388185654,"2004-10"
2014-11-30,"Montgomery","MD","Washington",37,422100,0.00332778702163062,0.00547879942829919,0.0427371541501976,0.0202183690752116,0.00201213957351154,"2006-04","2006-Q2",488800,-0.136456628477905,"2005-01"
2014-11-30,"Honolulu","HI","Honolulu",38,601400,0.00619039651999331,0.018458933107536,0.0890981528431728,0.0429738086404781,0.0361587102568577,"2014-11","2014-Q4",601400,0,"2014-11"
2014-11-30,"Westchester","NY","New York",39,527200,0.00457317073170732,0.0117060065246594,0.050199203187251,-0.00300757328776724,-0.00418866223487002,"2006-06","2006-Q2",623600,-0.154586273252085,"2004-09"
2014-11-30,"Milwaukee","WI","Milwaukee",40,97900,0.00102249488752556,0.00204708290685773,-0.00305498981670061,-0.0405303515113121,-0.0256883464657449,"2006-04","2006-Q2",141300,-0.307147912243454,"2002-07"
2014-11-30,"Fresno","CA","Fresno",41,185700,0.00595882990249187,0.0220143093010457,0.0885111371629543,0.0216994779845481,-0.0197085837721982,"2006-04","2006-Q2",295500,-0.371573604060914,"2004-04"
2014-11-30,"Shelby","TN","Memphis",42,96100,0.00313152400835073,0.00945378151260504,0.030010718113612,-0.0160542963488307,-0.0130587901921703,"2007-01","2007-Q1",119300,-0.194467728415759,"2000-06"
2014-11-30,"Fulton","GA","Atlanta",43,196200,0.00874035989717224,0.0288411116937598,0.141361256544503,0.0208105442070599,-0.00271141635913963,"2006-09","2006-Q3",221700,-0.115020297699594,"2004-02"
2014-11-30,"Mecklenburg","NC","Charlotte",44,169500,0.0029585798816568,0.013755980861244,0.0626959247648903,0.0121091779144478,0.0110233661820773,"2008-02","2008-Q1",174000,-0.0258620689655172,"2007-03"
2014-11-30,"Du Page","IL","Chicago",45,260900,0.00346153846153846,0.0128105590062112,0.0618640618640619,-0.00213270279404998,-0.00732359879384747,"2007-04","2007-Q2",316500,-0.17567140600316,"2004-02"
2014-11-30,"Fairfield","CT","Stamford",46,387300,-0.00283213182286303,-0.0046260601387818,0.0130787339785509,-0.00518557774450357,-0.0145638160640855,"2006-04","2006-Q2",493700,-0.215515495240024,"2003-08"
2014-11-30,"Pinellas","FL","Tampa",47,151400,0.0046449900464499,0.018842530282638,0.0837508947745168,0.0247176469071617,-0.00856512182946545,"2006-05","2006-Q2",219000,-0.308675799086758,"2004-07"
2014-11-30,"Bergen","NJ","New York",48,423200,0.00118287201324817,0.00689983345229598,0.0572070946789908,0.00142383111300814,-0.00465188795979243,"2006-06","2006-Q2",501800,-0.156636110003986,"2004-08"
2014-11-30,"Wake","NC","Raleigh",49,217100,0.00277136258660508,0.00976744186046512,0.057476863127131,0.0160359841783939,0.0217912456449316,"2014-11","2014-Q4",217100,0,"2014-11"
2014-11-30,"Hartford","CT","Hartford",50,207700,0.000963855421686747,0.00144648023143684,-0.00335892514395393,-0.014996676983173,-0.00478267750714623,"2007-06","2007-Q2",246700,-0.158086745034455,"2004-07"
2014-11-30,"Duval","FL","Jacksonville",51,128400,0.00469483568075117,0.0150197628458498,0.088135593220339,-0.0124495258944511,-0.00868269201401961,"2006-10","2006-Q4",183900,-0.301794453507341,"2004-03"
2014-11-30,"Prince Georges","MD","Washington",52,242800,0.00330578512396694,0.0142021720969089,0.121996303142329,0.0110665246902726,0.00162061226034593,"2006-10","2006-Q4",344300,-0.294801045599768,"2004-12"
2014-11-30,"New Haven","CT","New Haven",53,211900,0.00141776937618147,-0.00235404896421846,-0.00282352941176471,-0.0184684832310529,-0.0134388347133308,"2006-04","2006-Q2",276200,-0.232802317161477,"2003-11"
2014-11-30,"Macomb","MI","Detroit",54,132200,0.0060882800608828,0.0184899845916795,0.114671163575042,0.051592955361206,-0.0234471673796136,"2005-05","2005-Q2",169100,-0.218214074512123,"1999-01"
2014-11-30,"Kern","CA","Bakersfield",55,167600,0.00600240096038415,0.0200852099817407,0.0785070785070785,0.0388787146008858,-0.0112098806075115,"2006-05","2006-Q2",272500,-0.384954128440367,"2004-08"
2014-11-30,"Ventura","CA","Ventura",56,500600,0.00340749649228302,0.0123356926188069,0.0594708994708995,0.0346525281093089,-0.00898790606200262,"2006-05","2006-Q2",638000,-0.215360501567398,"2004-06"
2014-11-30,"Middlesex","NJ","New York",57,294400,0.00443534629819174,0.0172771250863856,0.0960536113179449,-0.0000679209406525549,-0.00434410699080412,"2006-06","2006-Q2",353500,-0.167185289957567,"2004-08"
2014-11-30,"Gwinnett","GA","Atlanta",58,168500,0.00717274357441721,0.0199757869249395,0.0955786736020806,0.0213630465037418,-0.00309215571236054,"2007-01","2007-Q1",188800,-0.107521186440678,"2003-10"
2014-11-30,"San Francisco","CA","San Francisco",59,993500,0.00842468534307755,0.025072224515064,0.121585007902461,0.0753205978166305,0.0356356291877531,"2014-11","2014-Q4",993500,0,"2014-11"
2014-11-30,"Baltimore","MD","Baltimore",60,216300,0.000925497454881999,0.00231696014828545,0.00980392156862745,-0.0173652772295727,0.00681347769484608,"2007-03","2007-Q1",271700,-0.203901361796099,"2005-03"
2014-11-30,"Hamilton","OH","Cincinnati",61,122300,0.00245901639344262,0.0132560066280033,0.0543103448275862,0.00786839584276167,-0.00699996866560815,"2006-05","2006-Q2",135700,-0.0987472365512159,"2002-08"
2014-11-30,"Montgomery","PA","Philadelphia",62,274300,-0.000364431486880466,0.00402635431918009,0.0386217341915941,0.000218882262324804,0.00337951167939043,"2006-06","2006-Q2",295400,-0.0714285714285714,"2005-04"
2014-11-30,"Worcester","MA","Worcester",63,227200,0.00264783759929391,0.0120267260579065,0.032258064516129,0.000617338860027683,-0.0173655020080604,"2005-12","2005-Q4",284200,-0.200562983814215,"2003-02"
2014-11-30,"Pierce","WA","Seattle",64,238300,0.00633445945945946,0.0179410508329774,0.0714928057553957,0.00143291215104813,0.00982688185635339,"2007-03","2007-Q1",286800,-0.169107391910739,"2005-06"
2014-11-30,"Essex","NJ","New York",65,317500,0.00474683544303797,0.0101813553929367,0.0854700854700855,-0.00889166337414193,-0.0101779229085273,"2006-11","2006-Q4",416600,-0.237878060489678,"2004-03"
2014-11-30,"Monroe","NY","Rochester",66,128400,0.00390930414386239,0.0118203309692671,0.0239234449760766,0.00634971670777151,0.0122329165221795,"2014-11","2014-Q4",128400,0,"2014-11"
2014-11-30,"Essex","MA","Boston",67,346700,0.00260266049739734,0.0101981351981352,0.040516206482593,0.0231583933521828,-0.0054298714096136,"2005-09","2005-Q3",380300,-0.0883513016039968,"2004-04"
2014-11-30,"Jefferson","KY","Louisville/Jefferson County",68,132100,0.00456273764258555,0.0114854517611026,0.0232378001549187,0.0087010163600636,0.00765563984658169,"2014-11","2014-Q4",132100,0,"2014-11"
2014-11-30,"Multnomah","OR","Portland",69,280000,0.00466451381413706,0.0130246020260492,0.0241404535479151,0.0171322237760407,0.0281624441597703,"2007-08","2007-Q3",291200,-0.0384615384615385,"2006-11"
2014-11-30,"Suffolk","MA","Boston",70,407500,0.00791491466732624,0.0200250312891114,0.0734984193888304,0.0476396181860395,0.0146046518425,"2014-11","2014-Q4",407500,0,"2014-11"
2014-11-30,"Oklahoma","OK","Oklahoma City",71,117000,0.0060189165950129,0.015625,0.0437109723461195,0.0205215379987198,0.0248881618545833,"2014-11","2014-Q4",117000,0,"2014-11"
2014-11-30,"San Mateo","CA","San Francisco",72,887600,0.00794912559618442,0.0228163171237612,0.0866797257590597,0.0590330070861389,0.022274742577165,"2014-11","2014-Q4",887600,0,"2014-11"
2014-11-30,"Snohomish","WA","Seattle",73,315600,0.00413617562838053,0.0128369704749679,0.0555183946488294,0.0186838629713624,0.0203560146871702,"2007-07","2007-Q3",358200,-0.11892797319933,"2006-02"
2014-11-30,"Lake","IL","Chicago",74,222400,0.00406320541760722,0.0145985401459854,0.0605627086313782,-0.00574496711571659,-0.0177795073458816,"2007-04","2007-Q2",285900,-0.222105631339629,"2002-03"
2014-11-30,"Dekalb","GA","Atlanta",75,131200,0.0069071373752878,0.0282131661442006,0.132010353753236,0.00463698409636604,-0.0225429963213628,"2006-09","2006-Q3",172500,-0.239420289855072,"2000-01"
2014-11-30,"Cobb","GA","Atlanta",76,187200,0.00645161290322581,0.0168386746333514,0.08584686774942,0.0182676504595598,0.00304172647817658,"2007-05","2007-Q2",199900,-0.0635317658829415,"2005-06"
2014-11-30,"San Joaquin","CA","Stockton",77,244500,0.00824742268041237,0.0247275775356245,0.147887323943662,0.0785811113004304,-0.0282987120968483,"2005-12","2005-Q4",415100,-0.410985304745844,"2003-08"
2014-11-30,"Will","IL","Chicago",78,189200,0.00264970853206147,0.0117647058823529,0.0792926411865374,-0.00561249340519621,-0.00498727496379781,"2006-11","2006-Q4",225300,-0.16023080337328,"2004-03"
2014-11-30,"Norfolk","MA","Boston",79,400100,0.00325977933801404,0.00984351337708228,0.0424700364773319,0.0268828264097973,-0.000124882938329463,"2005-06","2005-Q2",412500,-0.0300606060606061,"2004-11"
2014-11-30,"Bernalillo","NM","Albuquerque",80,191300,-0.000522466039707419,-0.00260688216892596,0.0121693121693122,-0.0148887884213152,0.01911549665781,"2007-10","2007-Q4",220200,-0.131244323342416,"2006-04"
2014-11-30,"Jefferson","AL","Birmingham",81,99200,0.00506585612968592,0.0195272353545735,-0.00100704934541793,-0.0206343432083184,-0.00228945361316513,"2007-10","2007-Q4",116400,-0.147766323024055,"2004-03"
2014-11-30,"Hudson","NJ","New York",82,322400,0.00781494216942795,0.0228426395939086,0.0416801292407108,-0.00307319888786028,0.000279585772298585,"2006-11","2006-Q4",407500,-0.208834355828221,"2004-12"
2014-11-30,"Monmouth","NJ","New York",83,378000,0.0026525198938992,0.00719424460431655,0.0603085553997195,0.003259138417955,-0.00449026001400687,"2006-06","2006-Q2",441600,-0.144021739130435,"2004-08"
2014-11-30,"Davidson","TN","Nashville",84,169400,0.00593824228028504,0.0217129071170084,0.0831202046035806,0.0238060387271277,0.0231100514658777,"2014-11","2014-Q4",169400,0,"2014-11"
2014-11-30,"Providence","RI","Providence",85,190900,0.00526592943654555,0.0181333333333333,0.0736782902137233,-0.0082765777612378,-0.0277326319093522,"2005-11","2005-Q4",269600,-0.291913946587537,"2003-02"
2014-11-30,"Bucks","PA","Philadelphia",86,288100,0.00348310693138279,0.0133661625043968,0.0427072023163228,-0.00234372192484467,0.00175227844604753,"2006-04","2006-Q2",320800,-0.101932668329177,"2005-01"
2014-11-30,"El Paso","CO","Colorado Springs",87,211700,0.0071360608943863,0.0182780182780183,0.0542828685258964,0.0215424396018669,0.0127545480730085,"2014-11","2014-Q4",211700,0,"2014-11"
2014-11-30,"Baltimore City","MD","Baltimore",88,108300,-0.000922509225092251,0.00277777777777778,0.0680473372781065,-0.0220945586035859,0.0323102128265871,"2007-11","2007-Q4",130200,-0.168202764976959,"2006-02"
2014-11-30,"Lee","FL","Fort Myers",89,184100,0.00876712328767123,0.0296420581655481,0.144188937228092,0.0615015137630208,-0.00996867175707594,"2006-03","2006-Q1",298400,-0.383042895442359,"2004-07"
2014-11-30,"Tulsa","OK","Tulsa",90,120600,0.00332778702163062,0.00836120401337793,0.0551181102362205,0.0265316120643466,0.0231819498449082,"2014-11","2014-Q4",120600,0,"2014-11"
2014-11-30,"Kent","MI","Grand Rapids",91,139800,0.00503235082674335,0.0115774240231548,0.0688073394495413,0.0259363367636711,-0.00267828964683303,"2006-03","2006-Q1",146300,-0.0444292549555707,"2003-10"
2014-11-30,"Polk","FL","Lakeland",92,128000,0.00549882168106834,0.0199203187250996,0.140819964349376,0.0141773456460865,-0.00231402443611717,"2006-09","2006-Q3",195800,-0.346271705822268,"2004-10"
2014-11-30,"District of Columbia","DC","Washington",93,470200,0.00448622089297159,0.0133620689655172,0.0597250394410638,0.0609442512965352,0.0335315661553133,"2014-11","2014-Q4",470200,0,"2014-11"
2014-11-30,"Denver","CO","Denver",94,284300,0.0113838491639986,0.0334423845874228,0.113591852722288,0.0593480756101763,0.0286685659418562,"2014-11","2014-Q4",284300,0,"2014-11"
2014-11-30,"Ocean","NJ","New York",95,257300,0.00194704049844237,0.0102080879466038,0.0476384364820847,-0.0138621751837,-0.0118925384216916,"2006-04","2006-Q2",332400,-0.225932611311673,"2004-01"
2014-11-30,"Arapahoe","CO","Denver",96,247000,0.0102249488752556,0.0304547350855236,0.0992434356920338,0.0490595424117528,0.013407528660287,"2014-11","2014-Q4",247000,0,"2014-11"
2014-11-30,"Delaware","PA","Philadelphia",97,186900,0.00483870967741936,0.0108166576527853,0.0343110127282789,-0.0209773225622797,-0.00132786423611275,"2007-05","2007-Q2",225600,-0.171542553191489,"2004-10"
2014-11-30,"Bristol","MA","Providence",98,248600,0.00201531640467553,0.00525677315002022,0.00485044462409054,-0.00584927904468724,-0.0199816863310764,"2005-09","2005-Q3",317800,-0.217747010698553,"2003-03"
2014-11-30,"Brevard","FL","Melbourne",99,145500,0.00483425414364641,0.0232067510548523,0.126160990712074,0.0275710362454362,-0.0235733825787671,"2006-01","2006-Q1",235500,-0.382165605095541,"2004-02"
2014-11-30,"Summit","OH","Akron",100,114500,0.00174978127734033,0.00615114235500879,0.0399636693914623,-0.00104475241249036,-0.00983894361899729,"2007-03","2007-Q1",128000,-0.10546875,"2001-12"
2014-11-30,"New Castle","DE","Philadelphia",101,206900,0.000483558994197292,0.00339476236663434,0.0412682435832914,-0.0108507868178611,0.00339758055700545,"2007-05","2007-Q2",241100,-0.14184985483202,"2005-03"
2014-11-30,"Anne Arundel","MD","Baltimore",102,311800,0.000963081861958267,0.00515796260477112,0.0321085733200927,0.00174093516820362,0.00534973575931352,"2006-05","2006-Q2",366300,-0.148785148785149,"2005-03"
2014-11-30,"Union","NJ","New York",103,299700,0.00133645172068159,0.013184584178499,0.076895436579231,-0.0105361496469042,-0.0129427958247553,"2006-08","2006-Q3",408800,-0.26687866927593,"2004-01"
2014-11-30,"Montgomery","OH","Dayton",104,86500,-0.00345622119815668,-0.0046029919447641,0.0128805620608899,-0.0187783589291801,-0.0185386993318011,"2007-05","2007-Q2",107700,-0.196843082636954,"1999-03"
2014-11-30,"Jefferson","CO","Denver",105,289800,0.00764951321279555,0.0225829216654905,0.0968962906888721,0.0421920589831033,0.0183150750474239,"2014-11","2014-Q4",289800,0,"2014-11"
2014-11-30,"Washington","OR","Portland",106,293600,0.00513522766175967,0.0145127850725639,0.0545977011494253,0.0257121646169838,0.0278403151707769,"2007-05","2007-Q2",303800,-0.0335747202106649,"2006-06"
2014-11-30,"Lancaster","PA","Lancaster",107,179500,0.00167410714285714,0.00786075238629983,0.0316091954022989,-0.00547978202950594,0.0132895714885188,"2007-09","2007-Q3",188700,-0.0487546369899311,"2006-04"
2014-11-30,"Douglas","NE","Omaha",108,130500,0.00694444444444444,0.00307455803228286,0.0203283815480844,0.00293758927588805,0.00248575650234151,"2010-07","2010-Q3",134600,-0.0304606240713224,"2010-01"
2014-11-30,"Utah","UT","Provo",109,232400,0.0056252704456945,0.00475572849113705,0.00736887732986563,-0.0241382843364062,0.0209404630035963,"2009-05","2009-Q2",291000,-0.201374570446735,"2006-08"
2014-11-30,"Kane","IL","Chicago",110,193200,0.00311526479750779,0.00625,0.0829596412556054,-0.0211554379961162,-0.014462941387249,"2006-10","2006-Q4",247000,-0.217813765182186,"2002-07"
2014-11-30,"Stanislaus","CA","Modesto",111,214500,0.00468384074941452,0.0209424083769634,0.144610458911419,0.0777723935847665,-0.0276077462005258,"2006-03","2006-Q1",366300,-0.414414414414414,"2003-07"
2014-11-30,"Camden","NJ","Philadelphia",112,161100,-0.00185873605947955,0.00248911014312383,0.0577806959947472,-0.0241010954901253,-0.00406645985410492,"2006-11","2006-Q4",207900,-0.225108225108225,"2004-09"
2014-11-30,"Ramsey","MN","Minneapolis-St Paul",113,187800,0.00266951414842499,0.00320512820512821,0.0433333333333333,0.0247381708341177,-0.0123268836876426,"2006-05","2006-Q2",228400,-0.177758318739054,"2003-04"
2014-11-30,"Passaic","NJ","New York",114,290800,0.000688231245698555,0.00692520775623269,0.0663733039970664,-0.0145427979694982,-0.0152775122452923,"2006-07","2006-Q3",399300,-0.271725519659404,"2003-10"
2014-11-30,"Chester","PA","Philadelphia",115,314100,0.00223356732610083,0.00867052023121387,0.0533199195171026,0.00353934205427264,0.0086778122400788,"2007-09","2007-Q3",327100,-0.0397431977988383,"2005-09"
2014-11-30,"Sedgwick","KS","Wichita",116,104200,-0.000958772770853308,-0.00667302192564347,0.0116504854368932,-0.018160900236552,0.00886239562235414,"2009-02","2009-Q1",120000,-0.131666666666667,"2008-05"
2014-11-30,"Plymouth","MA","Boston",117,307900,0.00785597381342062,0.0181878306878307,0.0423155044008125,0.00832338531894572,-0.0140222927065689,"2005-12","2005-Q4",370200,-0.168287412209616,"2003-05"
2014-11-30,"Volusia","FL","Daytona Beach",118,135100,0.00446096654275093,0.0142642642642643,0.0895161290322581,0.011171682947956,-0.0210919327086376,"2006-07","2006-Q3",231000,-0.415151515151515,"2003-12"
2014-11-30,"Morris","NJ","New York",119,418800,0.00143472022955524,0.0091566265060241,0.0827300930713547,0.00637614336219494,-0.00309840094250058,"2006-06","2006-Q2",484900,-0.136316766343576,"2004-09"
2014-11-30,"Guilford","NC","Greensboro",120,120600,0.00332778702163062,0.00836120401337793,0.0387596899224806,-0.000496771233823079,0.00142065623697074,"2008-06","2008-Q2",126800,-0.0488958990536278,"2005-04"
2014-11-30,"Dane","WI","Madison",121,220300,0.004102096627165,0.0110142267094998,0.0571017274472169,0.012630027333937,0.0122218848306708,"2014-11","2014-Q4",220300,0,"2014-11"
2014-11-30,"Sonoma","CA","Santa Rosa",122,489800,0.00657624332100288,0.020204124140804,0.108395564607377,0.0457676894628056,-0.00628969309757699,"2005-12","2005-Q4",598100,-0.181073399097141,"2004-07"
2014-11-30,"Spokane","WA","Spokane",123,162200,0.00557966522008679,0.0162907268170426,0.0350989151244416,-0.00829740774694565,0.0190546703830505,"2007-05","2007-Q2",183300,-0.115111838516094,"2005-12"
2014-11-30,"Richmond","NY","New York",124,401800,0.00500250125062531,0.0146464646464646,0.0417422867513612,0.00536142411283436,0.00921046940705894,"2006-10","2006-Q4",437800,-0.0822293284604842,"2005-06"
2014-11-30,"Onondaga","NY","Syracuse",125,116700,-0.00256410256410256,-0.0226130653266332,-0.0481239804241436,-0.00965399621223761,0.00928291771765433,"2014-03","2014-Q1",124100,-0.0596293311845286,"2006-06"
2014-11-30,"Pasco","FL","Tampa",126,132500,0.00837138508371385,0.0295260295260295,0.179875333926981,0.0176523464425014,-0.0115350034757958,"2006-06","2006-Q2",195700,-0.322943280531426,"2004-06"
2014-11-30,"Hampden","MA","Springfield",127,178700,0.000559910414333707,-0.00111794298490777,0.0147643384440659,-0.00550391168205977,-0.000946370455065848,"2006-09","2006-Q3",201600,-0.11359126984127,"2004-11"
2014-11-30,"Greenville","SC","Greenville",128,149400,0.00201207243460765,0.0101419878296146,0.0469516468114926,0.0160013902465956,0.0167776871382377,"2014-11","2014-Q4",149400,0,"2014-11"
2014-11-30,"Burlington","NJ","Philadelphia",129,214300,0.00280767430978007,0.0113260972156678,0.0418084589207584,-0.0152369079816558,-0.006915696465705,"2006-09","2006-Q3",266400,-0.195570570570571,"2004-06"
2014-11-30,"Tulare","CA","Visalia",130,158200,0.00317057704502219,0.0134529147982063,0.0798634812286689,0.0157630967340463,-0.00815543378472472,"2006-07","2006-Q3",241900,-0.346010748243076,"2004-09"
2014-11-30,"Lucas","OH","Toledo",131,80300,0.00249687890137328,0.010062893081761,0.0579710144927536,-0.0201428706406828,-0.0290213550277931,"2006-02","2006-Q1",109800,-0.268670309653916,"1999-03"
2014-11-30,"Adams","CO","Denver",132,211900,0.0100095328884652,0.03466796875,0.12953091684435,0.0581937889374158,0.00783047969896677,"2014-11","2014-Q4",211900,0,"2014-11"
2014-11-30,"Virginia Beach City","VA","Virginia Beach",133,244100,0.00164136233073451,0.0057684384013185,0.0247691015952981,-0.0054009285287574,0.0141990323460637,"2007-04","2007-Q2",275900,-0.115259151866618,"2005-06"
