"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Allen","IN","Fort Wayne","18","003",,,,,,,0.67193675889328,0.681318681318681,0.683206106870229,0.682379349046015,0.692503176620076,0.670083876980428,0.662745098039215,0.662745098039215,0.657604702424687,0.650383141762452,0.635714285714285,0.580160320641282,0.565535595475715,0.548280423280423,0.646453089244851,0.672043010752688,0.645973154362416,0.617647058823529,0.602409638554216,0.696969696969696,0.6732223903177,0.671457905544147,0.682379349046015,0.654929577464788,0.69172457359444,0.663670411985018,0.674809160305343,0.688657407407407,0.677048070412999,0.666666666666666,0.708235294117647,0.596374045801526,0.625,0.615953947368421,0.617647058823529,0.625,0.626283367556468,0.611764705882352,0.626126126126126,0.647571606475716,0.616915422885572,0.6,0.584905660377358,0.596774193548387,0.595486111111111,0.596153846153846,0.602643856920684,0.604838709677419,0.609375,0.609375,0.609375,0.611888111888111
"Lane","OR","Eugene","41","039",,,,,,,0.89126559714795,0.871513944223107,0.910633484162895,0.871513944223107,0.833333333333333,0.807926829268292,0.795804195804195,0.8125,0.831081081081081,0.902061855670103,0.883392226148409,0.883392226148409,0.863564668769716,0.816692268305171,0.793333333333333,0.789821546596166,0.784248841826604,0.795,0.805048335123523,0.947712418300653,0.9375,0.915384615384615,0.89,0.872262773722627,0.871875,0.842391304347826,0.829545454545454,0.847517730496453,0.838803792851932,0.838803792851932,0.87890625,0.9375,0.931558935361216,0.914972273567467,0.894461077844311,0.91814946619217,0.895,0.897988505747126,0.875739644970414,0.873904576436222,0.8740234375,0.858024691358024,0.868055555555555,0.934959349593495,0.953917050691244,0.96875,0.966042154566744,0.975702353834472,0.966666666666666,0.951576576576576,0.938155136268343,0.934278350515463
"Forsyth","NC","Winston-Salem","37","067",0.639204545454545,0.64453125,0.664893617021276,0.647016534867002,0.639204545454545,0.620347394540942,0.65989847715736,0.669714285714285,0.670833333333333,0.673339399454049,0.636094674556213,0.634765625,0.633445945945945,0.636094674556213,0.638461538461538,0.633445945945945,0.631578947368421,0.627450980392156,0.620347394540942,0.615628970775095,0.630075609073088,0.657521286660359,0.642788920725883,0.661625708884688,0.668238993710691,0.668112798264642,0.676470588235294,0.669512195121951,0.673033707865168,0.656836461126005,0.662337662337662,0.668367346938775,0.668367346938775,0.668367346938775,0.668367346938775,0.668367346938775,0.668367346938775,0.66574839302112,0.668367346938775,0.686912509038322,0.691056910569105,0.692307692307692,0.687285223367697,0.683686176836861,0.680068434559452,0.667305236270753,0.662878787878787,0.659050966608084,0.652327221438645,0.650572831423895,0.647430830039525,0.653798256537982,0.664451827242524,0.663919413919413,0.669291338582677,0.652721774193548,0.65563725490196,0.662959794696321
"Charleston","SC","Charleston","45","019",0.894563918757467,0.922045264040234,0.930773705642815,0.928571428571428,0.970873786407766,0.952380952380952,0.890625,0.897058823529411,0.877763328998699,0.867888138862102,0.86875,0.881057268722466,0.935162094763092,0.953846153846153,0.931808555696738,0.923076923076923,0.917475728155339,0.916666666666666,0.918367346938775,0.913060738388249,0.916666666666666,0.982142857142857,0.965783664459161,1,1.02242744063324,1.00502512562814,0.972222222222222,0.985545335085413,0.984251968503937,0.989499192245557,0.977683315621679,0.972622478386167,0.986449864498644,0.964285714285714,0.953516090584028,1.00502512562814,0.988051470588235,1.02272727272727,1.04384133611691,1.07142857142857,1.08333333333333,1.125,1.13421550094518,1.18577075098814,1.09867330016584,1.05580693815988,1.19444444444444,1.209341117598,1.11875,1.09422492401216,1.15,1.14116652578191,1.17528957528957,1.22126436781609,1.12903225806452,1.12085769980507,1.13065326633166,1.10630110630111
"Lehigh","PA","Allentown","42","077",0.721420643729189,0.770454545454545,0.777777777777777,0.788177339901477,0.796875,0.829820864067439,0.938438438438438,0.9375,0.936781609195402,0.936781609195402,0.923076923076923,0.93,0.927966101694915,0.933333333333333,0.83743842364532,0.83743842364532,0.855227882037533,0.830555555555555,0.825763831544178,0.809859154929577,0.83743842364532,0.903571428571428,0.875,0.943732193732193,0.944444444444444,0.97813578826237,0.95707656612529,0.953757225433526,0.973094170403587,0.968567251461988,0.982142857142857,0.9375,0.964285714285714,0.941176470588235,0.926666666666666,0.85,0.85060975609756,0.851156700130947,0.840643274853801,0.889741800418702,0.875,0.878947368421052,0.867424242424242,0.850710900473933,0.833333333333333,0.853242320819112,0.870535714285714,0.846153846153846,0.873684210526315,0.885225885225885,0.875,0.886143931256713,0.875,0.886143931256713,0.883333333333333,0.875,0.885416666666666,0.892857142857142
"Placer","CA","Sacramento","06","061",,0.930884184308841,0.916666666666666,1.02209944751381,1.01132686084142,0.919220055710306,1.04082714740191,1.03785103785104,1.04082714740191,1.04629042485732,0.982384823848238,0.981124655918206,0.951190476190476,0.951190476190476,0.976800976800976,0.96302003081664,0.98736176935229,0.961538461538461,0.972826086956521,0.974199288256227,0.966767371601208,1,1.00158562367865,1.01047904191617,1.05607476635514,1.04640980735552,1.03976531942634,1.04048582995951,1.01108033240997,1.02337662337662,1.15833333333333,1.20265151515151,1.19896305897602,1.17757889778615,1.16063138347261,1.12970711297071,1.1642905634759,1.07644991212654,1.13040345821326,1.05032182562902,1.03412616339193,1.04901960784314,1.05937136204889,1.00972326103216,0.998492840994724,1.0050505050505,0.995015337423312,1,1.00953449242849,1.00741239892183,1.01982097186701,0.99375,1.01715197447148,1.02857142857143,1.03976531942634,1.03550295857988,1.00414691943128,1.01880877742947
"Washtenaw","MI","Ann Arbor","26","161",0.846994535519125,0.87800369685767,0.903465346534653,0.914634146341463,0.914076782449725,0.916784203102961,0.916784203102961,0.922727272727272,0.930232558139534,0.944444444444444,0.95,0.95,0.95,0.961950059453032,0.933532486930545,0.96,0.962962962962962,0.932017543859649,0.954861111111111,0.916470588235294,1.18290854572714,1.15625,1.07795371498173,1.04463437796771,1.0501066098081,1.05,1.0625,1.05263157894737,1.05797101449275,1.06046511627907,1.109375,1.18973561430793,1.30260521042084,1.29798903107861,1.1656746031746,1.12847222222222,1.07619047619048,1.0501066098081,1.09090909090909,1.1090573012939,1.09,1.0703125,1.03692307692308,1.19473684210526,1.44,1.27727514635444,1.09047619047619,1.05664807748753,1.08467459762071,1.11980676328502,1.15569823434992,1.18587360594796,1.17574257425743,1.17047619047619,1.171875,1.4984375,1.63551401869159,1.28716461203771
"Orleans","LA","New Orleans","22","071",1.091,1.08,1.08,1.08,1.05,1.05,1,1,1,1.09090909090909,1.13333333333333,1.11223458038423,1.11111111111111,1.13996478873239,1.26027397260274,1.24375,1.25,1.13636363636364,1.05555555555555,1,0.991666666666666,0.988372093023255,1.09090909090909,1.14834337349397,1.05555555555555,1.04166666666667,1.0377358490566,1,1,1.05,1.05357142857143,1.06,1.03,1.04166666666667,1.10555555555555,1.11111111111111,1.13333333333333,1.14285714285714,1.14285714285714,1.15384615384615,1.125,1.15384615384615,1.14285714285714,1.15384615384615,1.15,1.25,1.25,1.20833333333333,1.16666666666667,1.27688172043011,1.5,1.42857142857143,1.34826325411335,1.37037037037037,1.4,1.30555555555555,1.37174211248285,1.4
"Nueces","TX","Corpus Christi","48","355",0.759219088937093,0.759219088937093,0.75705437026841,0.75,0.755687973997833,0.851063829787234,0.922818791946308,0.914435009797517,0.901898734177215,0.869565217391304,0.806024096385542,0.789772727272727,0.791666666666666,0.796875,0.847921225382932,0.857142857142857,0.823223570190641,0.794044665012406,0.788822947576656,0.83617747440273,0.884955752212389,0.918918918918918,0.908644400785854,0.908697533535266,0.937245313773431,0.962279293739967,0.955943474646716,0.925076452599388,0.871181938911022,0.857296137339055,0.965018094089264,0.965018094089264,1.015625,0.984848484848484,0.950506186726659,0.950506186726659,0.947368421052631,0.936849410131852,0.939226519337016,0.950506186726659,0.924784217016029,0.9593837535014,0.975473801560758,0.99375,0.948553054662379,0.950118764845605,0.970402717127607,0.971143174250832,0.968309859154929,0.999184339314845,1.02543859649123,0.994513031550068,1.00912052117264,1.0077519379845,1,1.02256699576869,0.99587912087912,0.991189427312775
"Hamilton","TN","Chattanooga","47","065",,,,,,,0.773287671232876,0.773219814241486,0.773219814241486,0.723684210526315,0.719298245614035,0.721311475409836,0.721311475409836,0.728155339805825,0.676387582314205,0.676387582314205,0.620915032679738,0.629669156883671,0.639709028669234,0.684523809523809,0.754807692307692,0.775375939849624,0.762319629730465,0.761494252873563,0.790322580645161,0.796943231441048,0.821428571428571,0.857142857142857,0.864661654135338,0.855263157894736,0.847902097902097,0.839160839160839,0.828571428571428,0.829436038514442,0.814176245210727,0.78,0.78656462585034,0.775913720790892,0.813120176405733,0.824137931034482,0.825346112886048,0.82258064516129,0.795297372060857,0.768339768339768,0.75,0.767441860465116,0.747065101387406,0.727272727272727,0.743657042869641,0.751173708920187,0.753943217665615,0.794129473260956,0.7875,0.7903981264637,0.743243243243243,0.748502994011976,0.740283775447254,0.743034055727554
"Madison","AL","Huntsville","01","089",0.687830687830687,0.642857142857142,0.603448275862068,0.64066852367688,0.642857142857142,0.619973190348525,0.650442477876106,0.650442477876106,0.648550724637681,0.64878892733564,0.644841269841269,0.646645865834633,0.658333333333333,0.661231884057971,0.648148148148148,0.646551724137931,0.644841269841269,0.626118067978533,0.627147766323024,0.627476882430647,0.631458094144661,0.631768953068592,0.646676300578034,0.664705882352941,0.693311582381729,0.714285714285714,0.689952565761103,0.685630926331145,0.694444444444444,0.690028901734104,0.679310344827586,0.663333333333333,0.667957405614714,0.669,0.65065065065065,0.656906906906906,0.669429097605893,0.686813186813186,0.697254335260115,0.698683842061047,0.694444444444444,0.699458483754512,0.694444444444444,0.689061154177433,0.703616352201257,0.70417551309271,0.715555555555555,0.694444444444444,0.684931506849315,0.681721346399659,0.702846975088967,0.65304755525787,0.65,0.656694636993797,0.646203554119547,0.639438943894389,0.633802816901408,0.635593220338983
"Marion","FL","Ocala","12","083",0.582077051926298,0.584307178631051,0.584307178631051,0.584307178631051,0.603050727208229,0.598591549295774,0.65,0.640299750208159,0.648929266709928,0.6609477124183,0.613979848866498,0.607217210270645,0.59679037111334,0.6006006006006,0.580357142857142,0.579268292682926,0.584368151935719,0.577459179609717,0.594965675057208,0.589695841092489,0.599747474747474,0.601765177855041,0.595854922279792,0.601472995090016,0.609631147540983,0.623958333333333,0.616631430584918,0.630114566284779,0.630861040068201,0.626598465473145,0.633981403212172,0.622126436781609,0.633971291866028,0.616776315789473,0.632183908045977,0.642389525368248,0.643382352941176,0.615942028985507,0.642551166111375,0.643382352941176,0.630114566284779,0.631313131313131,0.629370629370629,0.626381724392041,0.616591928251121,0.658536585365853,0.660569105691056,0.65710872162485,0.643086816720257,0.65485996705107,0.670840787119856,0.666666666666666,0.669642857142857,0.666666666666666,0.672043010752688,0.666666666666666,0.66595059076262,0.668337510442773
"Anoka","MN","Minneapolis-St Paul","27","003",,,,,,,0.896686159844054,0.887055837563451,0.887055837563451,0.905974534769833,0.865384615384615,0.849789915966386,0.853571428571428,0.858318098720292,0.844390832328106,0.84090909090909,0.836834733893557,0.823395797842135,0.96,1,0.927419354838709,0.920349907918968,0.955882352941176,0.949913644214162,0.928571428571428,0.919230769230769,0.93125,0.933333333333333,0.932835820895522,0.932835820895522,0.95617529880478,0.964285714285714,0.939012584704743,0.939012584704743,0.95,0.95,0.961538461538461,0.994318181818181,0.995726495726495,0.974842767295597,0.995833333333333,0.974665728360309,0.987179487179487,0.995,0.99375,0.966165413533834,0.961538461538461,1.01285714285714,1.03841145833333,1.06848184818482,1.05805243445693,1.04166666666667,1.02876608629826,1.025,1.04192355117139,1.05478589420655,1.09265734265734,1.09265734265734
"Somerset","NJ","New York","34","035",,1.13636363636364,1.23595505617977,1.23595505617977,1.21212121212121,1.2,1.41666666666667,1.38118811881188,1.37513751375138,1.39647844565877,1.38588912886969,1.36643233743409,1.36138613861386,1.36666666666667,1.3125,1.29166666666667,1.29166666666667,1.32142857142857,1.35227272727273,1.35189669087974,1.35309278350515,1.36363636363636,1.37931034482759,1.37931034482759,1.36203866432337,1.40961857379768,1.38603696098563,1.38888888888889,1.41625615763547,1.42241379310345,1.40151515151515,1.37595258255715,1.375,1.38449367088607,1.42959256611866,1.41065830721003,1.41828958509737,1.375,1.4018691588785,1.42263077259794,1.44694533762058,1.44361413043478,1.38461538461538,1.37578616352201,1.41474311243485,1.42857142857143,1.45547945205479,1.42193054416188,1.36792452830189,1.38266068759342,1.45089285714286,1.51222651222651,1.51222651222651,1.51122625215889,1.49253731343284,1.50997150997151,1.48689516129032,1.47420147420147
"Manatee","FL","Sarasota","12","081",0.870195794053662,0.849952516619183,0.854922279792746,0.870195794053662,0.888888888888888,0.891972249752229,0.883977900552486,0.910125142207053,0.88455772113943,0.883977900552486,0.883977900552486,0.873573309920983,0.904255319148936,0.90497737556561,0.912017167381974,0.93062605752961,0.93042071197411,0.912106135986733,0.927643784786641,0.961538461538461,0.966282894736842,0.97879282218597,0.986842105263157,0.985615343633457,0.992555831265508,0.996423096576392,1.00202634245187,0.985595147839272,0.962109955423476,0.984536082474226,0.967458223394898,0.954861111111111,0.976547231270358,0.980392156862745,0.992063492063492,0.980392156862745,0.991884580703336,1.00749765698219,1,0.97130242825607,0.980392156862745,0.967007963594994,0.9472,0.986842105263157,1.00732600732601,1.04105571847507,1.05177993527508,1.04017216642755,1.02264426588751,1.05156037991859,1.06951871657754,1.04968509447166,1.08142493638677,1.0827718960539,1.09090909090909,1.1166253101737,1.08823529411765,1.12130479102956
"Collier","FL","Naples","12","021",1.53846153846154,1.53846153846154,1.51285930408472,1.5,1.51148730350665,1.55642023346304,1.47783251231527,1.47179067865903,1.5,1.52284263959391,1.41964792731403,1.36363636363636,1.39240506329114,1.37931034482759,1.38355111452729,1.34003350083752,0.155698234349919,0.960901259111994,0.998128509045539,1,1,1.00334448160535,1.0028880866426,1.04647099930119,1.05113636363636,1.03420843277645,1.01985559566787,1,1,0.979872881355932,0.985663082437275,0.995495495495495,1.0045871559633,1.00710900473934,1.00710900473934,1.00710900473934,1,1.02040816326531,1.03189493433396,1.04360790160268,1.08108108108108,1.12570356472795,1.13636363636364,1.32124352331606,2.18531468531468,2.24215246636771,2.36686390532544,2.3231031543052,2.21347761928185,2.19683655536028,2.21483942414175,2.18978102189781,2.18996062992126,2.18150087260035,2.20220588235294,2.1845742309407,2.21276595744681,2.28648285137861
"Luzerne","PA","Scranton","42","079",,,,,,,0.885714285714285,0.885714285714285,0.885714285714285,0.885714285714285,0.858333333333333,0.807291666666666,0.800970873786407,0.779352226720647,0.617283950617283,0.617283950617283,0.652173913043478,0.616822429906542,0.604166666666666,0.58717253839205,0.666666666666666,0.645833333333333,0.652173913043478,0.652173913043478,0.652804642166344,0.666666666666666,0.652173913043478,0.666666666666666,0.697538100820633,0.6875,0.725,0.666666666666666,0.666666666666666,0.629340277777777,0.65,0.65,0.638297872340425,0.6375,0.6375,0.6375,0.6375,0.65625,0.771208226221079,0.775,0.600858369098712,0.653846153846153,0.653846153846153,0.665236051502145,0.675,0.675,0.65359477124183,0.613636363636363,0.65359477124183,0.643939393939393,0.666666666666666,0.694444444444444,0.666666666666666,0.619469026548672
"Cumberland","NC","Fayetteville","37","051",0.595,0.6,0.597201399300349,0.603756708407871,0.604229607250755,0.606796116504854,0.70262597586941,0.688775510204081,0.757575757575757,0.751461988304093,0.75,0.714285714285714,0.678913738019169,0.678571428571428,0.659013605442176,0.665680473372781,0.658174097664543,0.649350649350649,0.651890482398956,0.643518518518518,0.636456211812627,0.636942675159235,0.630760368663594,0.632147395171537,0.632183908045977,0.639963167587476,0.648450244698205,0.645872715816005,0.646233382570162,0.639027431421446,0.640604467805519,0.633971291866028,0.642037302725968,0.641539695268644,0.645833333333333,0.645833333333333,0.658088235294117,0.649578651685393,0.662364130434782,0.665983606557377,0.666666666666666,0.661689854088903,0.65028901734104,0.638103919781221,0.645994832041343,0.638888888888888,0.637522768670309,0.640060240963855,0.638888888888888,0.644758735440931,0.651840490797546,0.660377358490566,0.659526493799323,0.656847133757961,0.651041666666666,0.643086816720257,0.636363636363636,0.636363636363636
"Saint Louis City","MO","St. Louis","29","510",0.751252086811352,0.752644426362896,0.765696784073506,0.75268817204301,0.866738894907908,0.854214123006833,1.052,1.04351329572925,1.03658536585366,1.04351329572925,0.952,0.90625,0.92,0.928571428571428,0.81008100810081,0.833333333333333,0.833333333333333,0.8,0.696,0.782881002087682,0.85,0.89906007355946,0.864779874213836,0.901360544217687,0.864285714285714,0.884086444007858,0.896860986547085,0.944881889763779,0.959259259259259,0.937956204379562,0.921521997621878,0.883480825958702,0.858333333333333,0.858333333333333,0.858333333333333,0.858333333333333,0.833333333333333,0.771538791255893,0.833333333333333,0.827586206896551,0.833333333333333,0.86013986013986,0.85,0.834403080872913,0.883333333333333,0.871459694989106,0.862068965517241,0.823529411764705,0.836363636363636,0.852826510721247,0.933333333333333,0.906453952139231,0.943759630200308,0.928571428571428,0.95,0.91540404040404,0.883333333333333,0.854545454545454
