"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Davidson","TN","Nashville","47","037",88355,91920,96425,94075,93012.5,90111.25,87776.25,87800,88534,86988.8,86495.2,87880,88474.5,88815.65,88638.85,88325,89575,89800,94925,102840,107600,107485,108850,109680,109620,111266,113481.2,116234.8,116050,113500,113447.5,115033.75,115718.75,113400,110175,111900,113615,115025,118335,119475.5,120538.35,121290.5,119322.65,116715,114785,112050,113030,114720,115485,117494.5,120615.5,120975,122900,120962.5,120743.25,120098.75,122183,122625.25,119957.25,121310,125200,127525,128990,129650,128635,127555,125495,126572,127207.4,125221.35,129576.6,129437.65,129392.5,129282.5,133350,134755.5,135663.85,132741.65,131415,130420,131200,132165,131315,129785,131295,133980,137040,138250,140295.5,137964.85,137285.65,133318,131087,130485,130350,133650,135950,139500,144950,146790,143588,138416.6,136931.4,135565.5,136117.85,135582.65,137285,137515,138880.5,142528.5,149110.8,149818.2,146802.5,146971.25,148631.25,149000,149375,146175,143500,145585,147915,153485,157650,160200,159300,154365,157650,157035,157700,156050,154200,152625,156175,158870,163030,165600,168300,162515,159772.5,157681.25,158856.25,156300,156475,160600,165040,167325,173910,173150,167465,162135,160265,153435,156915,154085,161950,157500,159850,159642.5,165220,165050,161275,154800,151475,150350,155150,153500,156450,155965,154485,156625,159875,160200,162450,164075,165000,161300,160700,158500,161575,218725,159800,156824.5,164727.15,171399,176550,163800,153025,155625,154175,150035,150250,154700,155600,165450,172585,171920.75,172250,169550,165137.5,169066.25,171471.25,162900,161665,164080,171655,183000,188750,190300,186907.5,178835.25,176272.25,177000,176475,177666.5,177258.55,178677.95,179475,185500,192550,195490,194285,191650,183790,180400
"Providence","RI","Providence","44","007",106750,106800,106450,108200,107050,105750,102500,103250,103750,104650,104100,102475,103375,104400,107500,108250,106800,105700,102175,105475,103100,101075,102200,104390,106910,107300,108725,109050,110650,108050,108550,112250,111100,109200,109500,109550,109300,111250,113575,114525,114825,112425,111750,112700,114700,115450,111825,112625,113950,115000,120000,121000,122250,122300,125325,125675,125950,124100,124775,127475,129400,130000,134250,136475,138725,139550,141500,144800,145575,142375,140400,142350,147000,149925,155425,158650,165000,166000,168250,171250,173900,174600,175825,170625,174300,179250,186050,191450,195250,198200,199550,200500,200350,205150,203500,205500,210550,220625,228625,230750,232950,234250,237500,237750,236950,235650,236150,233200,235550,238150,244850,248000,254150,253000,254850,253450,250750,245100,242050,245500,248650,250000,252000,253900,249850,246000,245150,242700,240900,242500,241750,243000,242075,243025,245050,248050,247050,242750,235400,233850,232250,226100,226150,224650,227400,229950,230950,227975,228325,218750,215900,207125,199975,191500,191525,191875,196300,191300,189750,194037.5,201837.5,197785,194800,187250,185600,184900,190375,185000,186750,183150,185850,192175,193300,194425,188375,188150,188350,193500,193850,180600,174900,178800,184485,184450,178375,182200,179375,174100,167900,166785,162200,160825,162240,170285,171950,176600,173500,174800,172300,166050,169000,166250,160950,167900,169575,177912.5,186412.5,190300,188000,183335,177800,175415,172975,167687.5,164237.5,164000,170950,181875,189875,191225,192775,188575,181075,176350
"Bucks","PA","Philadelphia","42","017",144775,144775,147500,148250,152800,152650,151225,151527.5,152497.5,146500,146450,142150,140650,141700,147900,149150,152750,151800,153350,153615,156565,151720,151787.5,153186.25,147301.25,149250,149850,155565,160935,161715,162480,159221.5,155123.5,156600,161300,156750,154750,156700,159215,163985,167550,168275,169050,167025,166680,167170,166850,163300,165900,165000,170050,174950,178725,179775,180000,181000,177700,172700,175087.5,175736.25,175701.25,173750,176075,183990,186435,189525,187440,181650,185690,186320,186125,188000,189550,194115,197785,205210,215107,214528,214325,214215,214985,217930,224551,226129,222250,223550,224650,232800,236500,239125,239575,237465,235735,232500,229010,236782,239328,240375,245775,256700,265550,271750,271750,272000,268375,271125,271000,270950,272590,269275,276485,283500,293545,298196.5,297448.5,292215,294285,297310,292519.5,292490.5,291150,300000,309975,317225,321050,318550,308200,301900,299850,299950,289465,285135,290350,308875,313025,311600,316650,316700,309947.5,299622.75,293994.75,295150,298100,290700,279700,272500,276550,299375,306875,304750,294950,285890,276225,275485,275300,262950,262500,271250,275965,286125,297000,288000,276325,261010,265906.5,273898.5,276750,278250,278268,276797.6,284455.4,306300,315200,314000,303250,299850,283900,279345,266496.5,266598.5,263500,271920,277000,285000,283500,286800,278500,270500,258250,251750,247465,249735,245300,251900,261915,264950,263535,260150,257100,256950,256050,252450,247900,253100,260250,267750,277450,284550,286500,273265,258885,251500,252500,256750,261750,262750,268950,279300,286822.5,298838.25,308959.25,303025,287300,283950
"El Paso","CO","Colorado Springs","08","041",120675,123701,126945.2,128427.8,131550.9,130346.1,128725,127775,126890,123285,117850,117240,117147.5,118012.5,122525,125675,126965,126435,126115,126985,126200,128500,127335,127555,126110,127450,131400,133350,136125,134930,135295,136550,136650,134765,134435,134700,135900,136630,139420,143015,142995,142615,142600,142185,142982,144128,143936.5,145860.55,147525.95,147425,150800,151050,154175,151950,150650,150820,152188.5,153351.5,155350,155500,157765,158685,162115,165035,166165,163135,161900,163200,164550,167100,166070,166600,165755,167825,171215,171385,169100,168200,169020,170521.5,171791,173962.25,172125.25,173180,172675,171959,175606.3,178617.7,181985,178900,177350,177850,178805,179710,179915.5,179514.5,177985,180300,187128.5,191031.5,190400,188275,187225,186000,187057.5,189730.25,187977.25,188070,191414,195606,198550,202400,204390,201510,202015,201335,205075,208585,205140,204150,204200,207415,214200,217085,219020,217530,211065,211635,216000,213250,210050,207675,211225,215387.5,216611.25,221826.25,220850,215350,211200,212000,218900,216850,212950,208550,211275,214975,217875,223225,217615,210435,201925,204275,206259.5,206819.15,200652.1,199143.25,198250,202800,200700,201950,200725,197125,195750,195000,200500,201350,199400,191700,189475,192275,202715,210892.5,216520,212936.75,207588.25,205545.75,205419.25,202819.75,202829.25,200404.55,194901.95,195450,198975,205000,210025,208375,203323.5,200010,202115,193700,191500,192500,193500,205475,212225,212625,208025,200750,198250,201225,200375,198050,197300,202700,204000,210750,219900,227733.5,230063.45,228823.55,224022.45,224468.05,223370.9,225403.6,212381.25,211256.25,210650,214385,222440,222975,222200,218990,213660,210700
"Baltimore City","MD","Baltimore","24","510",58800,59440,59985,61500,62550,62000,60750,59615,59635,59850,57525,56767.5,58207.5,59175,59737.5,61387.5,61050,61400,60165,58435,57300,59500,59500,59225,59640,61260,62450,62925,62000,64550,64525,62350,60475,60465,62335,61550,60225,61487.5,62062.5,64690,66735,66100,66275,63125,62800,65225,65325,64600,63500,64900,67675,69440,72435,72465,71460,70315,70025,69485,68150,65250,66565,68535,72315,75185,77615,79100,76800,75385,75300,76315,75335,74450,75000,75200,77150,78550,81105,80695,80275,77425,79500,80125,79250,79227.5,81073,82674.5,85353,88882,92650,91475,88400,85950,83650,85900,87665,92810,91725,93700,94450,105400,109675,115775,113465,111485,110000,110000,104200,98440,98460,104565,109135,125350,138150,146250,141400,133600,125425,128962.5,130312.5,128215,134235,140900,144265,144810,148925,150300,145700,144175,144325,139000,137300,138250,144700,149500,155700,165300,167050,167200,160650,149265,147735,153350,156705,156233.5,158521.5,157275,163975,168100,168150,170600,160800,156100,156250,152646,146622.2,145928.8,149895,144325,155050,163250,176450,172600,164000,154700,152400,145450,133250,139300,147250,155700,160800,162650,156425,150340,143935,148850,147750,141250,123754.5,106020.65,104648.85,122735,136550,142965,147385,133490,121060,119840,130635,128422.45,125981.05,121750,120500,139325,158575,167600,168975,160125,163340,150460,140760,141725,129550,132450,138750,149200,166965,181885,186265,185735,175000,160500,173750,165000,163915,160235,160750,164250,180475,188525,186250,176850,161650,166250
"Lee","FL","Fort Myers","12","071",88900,88650,89650,90000,91115,92185,97850,98700,95290,91635,93725,94950,99800,100650,100550,99215,99460,98275,98950,99350,101860,106590,107175,103555,100835,103935,106315,104420,103590,105625,103400,103700,104250,106650,111155,111495,112000,113375,114625,113250,107775,106775,104900,105355,109995,117980,118550,114170,115400,117650,120000,119200,116950,117450,120400,125050,125855,122945,121915,122675,124155,126305,128550,129650,129115,126840,130460,130935,134215,132685,134725,136525,137100,138475,144975,146850,142750,141700,149000,149975,152600,153875,152750,153925,152175,154400,157378.5,160499.95,159078.55,159130,160935,158750,160860,163725,170200,175650,180850,183015,184345,185040,183675,186525,191300,193450,197190,201185,211425,222565,228985,245350,253150,255750,255250,259125,262840,268285,270020,271330,270700,275300,276950,273915,270035,266800,262950,260750,262500,262900,268405,263140,255655,255600,255790,260660,257250,250625,246625,241950,237770,231480,237200,233800,230900,231745,221555,218750,223500,217000,204450,196800,190000,182000,179350,167150,161425,149325,147000,143830,138790,135660,127500,122325,119950,118465,121435,122800,121800,122950,129250,130950,130715,124985,121450,117465,115985,117315,121485,124025,123975,124125,128675,130085,134040,134575,129750,125115,126385,126275,127425,125450,127000,134450,143125,143500,144000,141575,139100,133950,135885,141000,146750,146750,145750,151000,159200,161600,166960,165790,164100,161325,161375,162700,166700,170600,168800,168875,170325,178700,182900,180300,173700,174550,178650,182850
"Tulsa","OK","Tulsa","40","143",72650,74625,75600,75925,77000,76700,73800,70000,71775,70875,75400,78350,79500,76650,78000,80275,84025,84825,81050,79625,78050,80450,82600,81350,80250,83100,88775,90525,91700,89875,87675,88300,86900,83250,85000,87225,88250,89075,89700,90000,90750,87775,87300,87225,87325,85075,85600,87900,89800,90175,92325,92575,93625,91375,92325,94250,95200,90150,87750,92375,96425,99750,104475,105700,105525,105000,99250,96975,102975,103050,100500,99800,102050,104300,107525,107575,107275,105925,106050,109025,112175,108950,108925,106850,109825,108800,113400,117350,118700,115550,112075,110875,112350,109800,107875,107675,109025,111275,113050,113850,117500,117500,120785,122565,124325,122275,118750,117850,118875,120025,122675,125825,128300,128025,126875,127150,128200,123100,122975,124625,126525,129425,130250,130800,131850,132200,130150,129100,126850,125100,125900,129225,131825,131850,134550,136525,139750,139325,138350,136825,137225,138200,139850,137700,138150,139075,142425,141750,139250.5,137950.35,138850.65,138200.35,135700.65,134775.35,139775.15,141250,137875,138325,140900,139800,137075,135375,135000,132500,130750,129000,131150,130900,134700,132975,136275,141750,146275,143775,141700,142000,140725,137175,142750,143850,138625,139250,142200,142700,143600,147500,144775,140150,140450,133000,130025,126199.9,127500,133750,137650,139500.5,139700.35,138550,139525,141000,138000,143200,137600,139750,145725,146475.5,148025.35,149525.65,150350.85,148650.5,143950.15,143050,146400,149100,146000,147200,147800,149300,149700,152500,156500,153575,151075,149850
"Kent","MI","Grand Rapids","26","081",84925,82725,83750,83800,84590,84760,83875,83712.5,80562.5,78725,77085,78162,82223,84240,86960,86575,87775,88425,87465,86385,85465,87635,86000,86725,88325,89700,92500,93750,94150,93000,90300,89100,89350,91850,93900,92100,90825,92600,97825,102950,102900,101250,99650,97150,96350,93025,89975,92050,100125,107775,110750,110650,107650,107000,106625,108400,105975,102500,101915,107535,113250,115825,117145,117230,114650,113750,115700,114900,114750,114200,112150,113350,116875,119290,121485,122800,123125,123540,122660,121177.5,120097.5,120404,119561.3,120577.7,120940,123135,125400,128200,128550,128050,127775,127211,126409.7,125526.3,122120,122900,126350,131575,132175,134600,135100,133165,132005.5,134509.5,133890,132310,132510,133902,133448,134007.5,137017.5,141700,142735,140700,140525,140300,141225,138200,137550,136100,137485,140915,142704,146492.8,144598.7,144487.5,143475,141800,138700,136775,135575,136900,137175,141066,140448.2,143187.8,143375,144450,143450,140375,141500,140975,138065,140735,139950,140015,139685,142450,142915,137800,134217.5,131417.5,127950,123750,125600,128550,128775,126525,124752.5,123650,124100,122665,121585,120500,116000,114650,115015,119585,118575,119775,122450,118800,119475,120225,120400,120000,121000,118950,120575,116775,117975,124700,126625,128500,126465,122075,117035,115000,120280,123025,120350,121250,120315,123560,127500,131400,133700,133550,131115,127385,127900,123715,123635,124550,128815,133135,137435,140365,143665,142335,139865,134035,132975,128790,129485,132155,131860,138200,144235,148500,147115,147950,145060,139625
"Polk","FL","Lakeland","12","105",65950,67735,66400,66850,67875,69225,72315,72485,72275,68875,65865,64785,65650,68060,68490,68300,70500,70600,70645,70165,71340,70875,70375,70750,70025,70875,73800,76775,76865,78075,76710,76175,75850,75250,72975,71025,73150,74100,78000,79540,78675,80935,81750,82660,81790,79800,76950,78450,79450,78545,79505,83420,84045,84550,83935,83725,80250,80975,81100,84650,86345,87105,86000,89300,90800,89357,89639.9,89917.1,89650,90650,87550,87400,87490,90525,92735,114350,108850,100250,95475,96425,95065,95155,94580,93150,95695,100255,104895,110430,113550,117320,119855,122405,123810,124660,123325,123830,124985,127885,129435,133315,137260,140205,141060,144110,142615,141550,142850,145850,149965,153200,160685,169200,175050,178375,184575,185465,188835,189765,195285,197000,197200,195825,202725,209050,209660,212015,216375,214600,214245,213855,202150,196100,194750,200300,198065,203600,194785,195740,192450,190910,184150,185950,182565,178460,170525,171500,171000,174250,173950,170850,172075,168875,164500,161650,155535,150115,140915,140800,138050,135835,134650,136250,133325,126090,126500,123000,121650,117700,115900,117500,118250,116750,117915,113900,105350,113165,118200,110285,103200,99825,99875,103465,104450,106650,106800,105900,107950,106750,105750,97910,96128,98265,102285,109625,113850,114700,110435,103065,105000,110065,114400,115200,111650,110000,117165,125235,122250,117600,116900,117725,122525,126615,128685,127500,127450,127200,128650,129550,131250,133375,137625,138600,136950,137200
"District of Columbia","DC","Washington","11","001",,,,,,,,,,,,,,,179900,165252.9412,151985,145275,146974.5,148749.65,154149.85,153000,149350,143450,155465,164474,178376,182825,179925,184775,173450,163068,,149506.7692,146258,152520.7,153969,158900,163000,167050,163550,,102046.1538,107497.6471,127389.9,139541.1,138400,133375,134175,139950,144050,145675,140425,135679,134320.3,138208.7,144950,140475,139922.5,145777.5,154100,148525,152850,161950,163465,162985,167050,180650,183000,176800,169000,168250,173750,183150,196100,202675,211900,207575,203525,212925,221400,232000,220180,215296,222834,241475,246775,253950,255715,248585,247400,251000,256750,254000,250075,264050,287625,308250,314900,324800,318940,311010,323650,331530,340170,338200,338000,351050,357543.5,357615.45,361428.05,378165,389085,386500,384950,386600,381550,364600,362987.5,371466.25,378271.25,389500,386352.5,393091.75,382225.75,374635,377500,375250,380500,370725,368440,373085,395815,401735,399400,398050,396715,371235,365100,358725,367175,359500,356000,359075,371650,388257,396717.15,402149.85,389100,374500,364000,373250,365250,358800,372200,387250,396700,411749.65,427549.85,422625,403750,396800,397665,395425,396460,390950,374600,371250,389750,409400,408350,411369.05,430950,430050,424500,435000,458000,455100,425249.5,408499.65,409999.85,431525,446940,443885,445350,422100,419600,406815,421485,417500,404450,397300,402800,434416.5,458677.5,459747.5,447850,430870,437100,433000,441250,439750,440400,444015,467465,492131,498424,491875,479000,482250,469500,476750,486550,467950,466800,472700,487250,503600,523250,528175,525375,498960,494440,498715
"Denver","CO","Denver","08","031",90700,91550,92625,92725,89562.5,89112.5,88425,89015,90422.5,96013.75,103838.75,103460,106425,111000,114250,112250,116575,118625,121450,123400,122175,120232.5,122092.5,122765,123575,126260,128750,130500,131273,131225.1,133065.65,133487.25,135320,132645,130610,132450,135315,139760,143100,144450,143225,143805,143442,147195.4,147741.6,150585,152600,151800,154315,157610,161125,163550,165700,166850,168055,170960,169810,169650,169125,179650,181850,180500,179250,180180,181345.5,180354.5,179950,182100,185075,188125,189550,189950,192465,195735,193550,195601,194080.7,196020.3,194600,194750,194700,196166,192816.2,196249.8,198700,200910,201765,203816.1,206777.4,204097.5,201441,201539,201925,201062.5,200262.5,202950,207127,213428.4,216768.6,221965,220992.5,216595.25,212637.25,214225,212600,211050,209500,217150,223850,231375,233975,234975,229925,229000,229000,230075,225100,223075,219550,224400,222050,228300,232450,237000,240400,233900,229550,232275,232202.5,240022.5,244265,254235,256065,267285,276375,274325,261850,255725,248925,248115,249735,248050,251050,261000,262750,256500,259000,260200,256215,244835,241500,235275,229375,213250,216250,221250,228250,231775,231975,230175,228100,221875,219615,215750,214610,211950,224525,223695,224455,226875,237100,247900,252250,253125,254425,259100,259800,255050,261175,254482.5,253750,256000,262500,254775,247725,244650,246000,250710,247400,252111.5,237950,244200,260125,274237.5,279137.5,281000,277210,267806,258489.3,265034.7,269500,256250,256850,268550,287600,293000,298700,294850,289450,278667,282541.9,276625.1,266650,264650,269500,282375,285492.5,293282.5,295600,298600,285650,276875,275925,275100
"Ocean","NJ","New York","34","029",115796.5,117098.5,117375,115725,115450,116700,117200,117900,113525,114425,116300,117850,116095,116416.5,116703.5,114540,115235,114500,114775,116025,115875,119875,117600,117215,117710,118775,119500,118850,119300,119950,120175,121575,123550,121950,122075,120975,121950,126050,129200,129675,128225,127750,125815,125535,125915,127410,131450,134775,136525,131925,132500,135300,137550,136500,137900,138165,141750,142435,141450,141550,141875,146575,147650,150100,150750,153150,151900,150750,154950,158465,163635,164055,166595,167565,168525,170273,173017,172820,179239,183296,185135,192250,200075,201675,199750,196800,200450,209555,214238.5,217816.5,219500,223007.5,227057.75,227474.75,227187.5,227887.5,231200,236250,240100,247200,249850,250450,252500,253500,259475,263275,266000,267650,266665,273085,279872.5,284515.75,282757.75,280409,283600,290115,293935,300000,296000,293330,294506,301449,302075,301050,300000,296500,288800,287825,281380,279753.5,286751.5,286750,289800,296000,297900,299075,292975,287950,287800,290250,287200,287600,288775,284425,278650,272600,268900,276300,272300,273000,266000,269250,254900,230100,244500,246000,249500,251000,254250,253750,253125,250412.5,245000,244000,240000,243025,245675,241175,234375,236000,239150,245050,240950,232600,229350,232650,238525,241350,243950,227050,221250,221700,230658.25,234350,220300,217500,218100,215000,213750,216250,207500,202250,220950,227350,229600,228950,223675,215762.5,221312.5,224500,210750,204500,204000,207850,206900,203250,204250,216450,228350,231450,224250,225450,225550,216750,210200,213850,215700,215750,222000,227900,230200,223150,227600,234150
"Arapahoe","CO","Denver","08","005",127450,129050,131600,131550,135550,133415,130700,130060,131795,126250,119945,116985,117530,119995,121475,123475,126032.5,125992.5,125415,126235,125625,125450,127250,127742.5,128708.75,129173.75,131200,133440,135935,134490,134405.5,134559.5,133832.5,134137.5,134270,134740,135395,138850,143015,147090.5,148449.5,146900,147975,149215,151735,153725,157275,159320,157549,160771,165950,170535,171909,170096,169650,172734.5,180564.65,180264.85,182400,182750,183485,184090,185475,186595,188484.5,187075.5,186750,185950,185475,184575,182150,181850,183375,186875,189637,192818.4,194418.6,195186,195130.2,198555.8,196450,196816.5,195176.55,197529.95,198817.5,200617.5,203485,206790,205515,204885,202950,203225,201540,200550,201485,204300,206725,208775,211700,212900,214075,209647.5,210227.5,207625,212375,213225,214320,214480,217650,220657.5,221942.5,221075,222800,223000.5,217893.35,215262.75,217130.4,219200,219165,221925,220510,223550,227100,228265,224860,222650,223375,222515,221085,215150,214750,220275,218575,220800,225500,229100,233500,234950,230300,224000,225500,232325,232725,224700,219450,217800,223215,230160,227475,224750,221569.5,219400.5,219195,214655,207500,200700,207050,204510,210965,211110,212125,205700,201800,197500,197860,199115,199250,209425,210215,209417.5,208800,212415,217910,213975,214015,214250,207500,200575,195275,202025,200450,210030,212370,217200,215250,211725,202275,203750,204600,206795,196950,199300,209325,214050,223760,228990,230835,227670,226075,222655,221545,215420,217330,223955,231995,234810,240240,242950,242115,236835,232375,226771.5,223977.55,223943.95,224682.5,229992.5,239750,247875,252825,255050,252800,250365,245635,244550
"Delaware","PA","Philadelphia","42","045",112335,113200,115300,118025,117475,118100,121300,118175,115400,114425,111350,114550,113850,114500,114515,117435,120665,120950,119900,115635,109550,106050,101000,105700,111250,115050,117850,121850,125715,124535,119400,116050,115000,116950,116865,116185,117825,119825,126100,125925,125450,124275,121650,120250,118850,118550,116175,113675,113800,118550,119300,124700,127415,124460,119525,116275,117225,112350,110265,110885,113695,117330,121825,128250,129800,125600,120700,119450,122200,121700,118215,117735,119400,125150,130115,133760,136357.5,133567.5,129415,123210,125590,132335,132750,128665,127735,128400,137000,146100,149950,152800,153000,146575,142840,146685,139500,134800,136000,153715,170345,178440,171250,159875,153825,160175,165675,160000,156900,155250,162300,168650,180225,194025,202750,190950,186175,180375,174965,173485,178215,172785,168700,175700,189625,198977.5,200892.5,193405,192550,187365,185610,188625,182800,185200,192750,208499.5,216999.65,219999.85,219950,211465,204785,210975,207225,206250,202275,203475,199000,206325,216875,225915,233200,222785,213700,202150,192600,191850,208650,205500,196950,192215,203591,212599,215612.5,207500,199500,193075,190175,194150,190500,192600,195850,199050,207172,208625.4,214146.6,218150,220070,209675,208850,209137.5,212837.5,206750,211250,208800,223200,231500,228200,217050,200975,197775,208500,203825,190300,193250,199500,214250,220350,225550,223250,220200,202115,201335,205325,195090,187585,192575,195675,208400,218750,229012.5,236521.25,227160,211456.25,199250,187900,181550,179615,184835,188500,202000,217400,235950,230597.5,216408.75,213618.75,
"Bristol","MA","Providence","25","005",113067.5,113832.5,119125,120650,120875,129692.5,126682.5,122615,116845,117840,115550,116515,120235,121100,122600,124900,126400,125152.5,127202.75,124504.5,124840.25,123325,122652.5,123472.5,125265,128010,129475,129500,132650,129950,127950,127565,128960,128240,130435,128600,129000,130865,134285,136475,139100,137475,138350,138465,137960,141225,134800,136150,136765,139110,146625,148650,152475,154050,154075,156750,156415,158485,158925,158225,162050,164325,172225,176900,179500,177350,175700,179965,180935,178165,175700,181985,185900,189800,200250,204650,208145,211705,207750,210450,215550,213000,210625,221075,220515,225185,230250,236750,241700,244215,242435,244715,247735,243415,240610,242125,249250,258000,268150,270850,273250,272750,273950,272000,274465,274610,268025,264450,266500,269065,282485,289750,295748.5,295036.45,289998.8,288768.25,284250,286000,283150,281350,287500,292250,296400,294575,288725,283025,285475,278965,275835,275900,278550,279700,274600,276220,278380,285000,282500,281800,275350,268715,260350,261285,271965,265885,259265,257160,258975,257100,256075,255275,269650,260150,248350,238250,232500,232725,235025,237700,245700,242250,241545,238610,241800,238950,237500,238700,239975,237650,233250,230250,239825,241925,245000,239725,236725,238700,245425,226375,215525,217975,222715,226500,237750,235485,234465,236510,239249.5,229499.65,222649.85,222500,211750,225000,233375,236825,246100,244060,240540,227950,219750,225750,227000,234000,224250,225550,229950,235500,238875,247475,250400,243250,234750,233250,235750,228550,223700,218200,228550,241250,253500,256000,250750,248950,,
"Brevard","FL","Melbourne","12","009",76500,77925,79100,79775,79500,81150,83700,86110,84680,80985,79675,78700,79800,83550,86600,86100,87025,85150,83825,87250,85475,84425,80300,81120,80830,82590,88410,91465,91285,89800,89650,89850,89000,85300,85650,87425,88525,86825,88025,91750,95250,93200,92650,93070,90795,87350,89935,90650,91100,92600,94225,96675,96225,94775,94425,93990,95710,94400,97000,101075,103540,103210,106055,108600,109895,107750,106925,107375,105670,106455,104325,104700,107060,112200,117040,122000,121570,123105,121275,121720,121705,121040,121285,121950,123625,127590,132735,134855,135195,132000,130650,132475,134790,136335,135850,140100,143360,147440,151150,156730,160600,164745,165500,166625,170825,171340,175235,179650,184400,192850,204465,213000,216385,218050,219235,217365,218250,217550,221310,222540,219810,217345,220720,218725,219000,219100,214995,210025,207480,207500,211350,203950,197950,194965,195135,197605,194545,192925,190950,193675,187310,187490,181000,175750,173950,176550,178900,179850,176750,167725,167025,166000,155750,150500,148250,141800,137450,144285,142700,139300,140400,140090,137400,140450,138495,136746.5,133463.5,128885,126015,124025,127975,129725,124050,120625,121625,122250,127600,127665,118500,117300,113975,114075,116400,118455,117010,114735,111800,111950,111550,111080,111050,112920,114250,119000,119625,123580,119650,123800,122400,120550,118825,112975,112825,117375,122450,129550,131000,134750,140300,139950,140700,143250,139850,134115,132735,136900,145450,145350,146500,154350,159075,160375,157500,150850
"Summit","OH","Akron","39","153",84865,88560,89275,90150,91950,91375,91775,94870,94071.5,86778.5,81735,82185,84040,86410,89550,91400,91500,88100,86865,88135,91465,91350,91335,93025,95475,95200,97450,97350,100975,97265,96785,95500,97875,96700,90965,90910,94550,97825,99350,103350,106200,102675,99425,101500,96450,93500,95375,100975,104565,105085,107475,108675,108900,109325,107275,107000,108325,101840,104560,105175,109500,112125,115275,117050,117600,111825,113725,113700,116250,112250,104900,104080,110130,115340,121525,120475,122525,121325,120715,119485,116650,112750,114550,117715,120835,123814.5,127205.5,131175,133140,131880,129555,125800,123750,123000,124750,126225,126675,128325,132975,132450,138550,135750,134350,130875,133225,126985,122415,124950,128465,132935,137215,141990,142795,138450,137050,133295,135655,133100,131315,128985,133050,137325,139625,137925,137547.5,133177.5,130800,126315,126135,127920,129495,132400,134200,135985,146950,154675,149225,142910,139090,138300,138500,132850,137800,138800,135050,134450,139275,144375,143050,139850,135160,131790,129265,114285,108700,115150,122250,124850,126000,130225,127350,126075,124375,122525,119800,118950,121350,121250,120500,119680,128295,128300,149300,144600,131945,124800,119400,114450,114065,120350,122150,122950,135375,140050,133135,128350,120550,116800,115250,110935,110665,118350,122600,122500,120750,122500,126250,121500,117075,120425,120850,120200,115605,123095,119250,125675,131425,132500,130865,124935,121465,119985,120000,112500,104750,115000,124975,129725,139965,144485,143250,137200,130015,129085
