"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Fargo, ND",74800,76300,76400,75900,76500,77400,76900,75600,75100,75000,75000,75500,77200,78500,79700,81200,82700,83200,83000,83100,83900,85300,86700,87800,87900,86600,85100,84900,85800,86400,87500,88600,87600,86500,86800,87900,89000,90300,91700,93800,95300,95500,96300,98100,99200,98900,98600,99100,98000,96500,96500,98800,100400,100700,100500,101800,104300,106300,108000,109700,110200,109600,110700,112400,113800,115800,116600,115700,115800,116800,116900,116900,118400,120300,120600,120600,121200,121300,120600,120100,121500,124400,126400,125800,125200,126600,128400,128700,128400,129300,132800,135500,134200,134000,135900,135600,135200,137500,139000,136600,133600,133800,135400,135300,134600,133300,133000,134400,136900,137900,138200,139100,140600,140900,140900,142600,145100,145600,145000,146200,146800,146200,145300,144500,143600,142700,141300,140600,140600,140700,140400,140100,139900,139700,139800,140600,141600,141900,142000,142100,142100,141700,141400,141600,142000,142100,142000,142300,142600,142600,142400,142300,142400,142700,142800,142500,141900,141200,140800,141000,141700,142200,142200,141800,141600,141900,142100,142100,142000,141900,142000,142500,142700,142600,142300,142300,142500,142800,143200,143400,143200,142700,142200,141900,141800,141700,141600,141400,141500,141700,141800,142000,142100,142000,142000,142400,142900,143300,143500,143900,144400,145300,146000,146600,147100,147500,148300,149500,150800,152000,153100,153800,154500,155200,155700,156100,156700,157400,158200,159200,159800,160400,161300,162200
"Houma, LA",65000,64400,64300,65000,66200,67300,67900,68200,68800,69300,69500,70100,71000,71300,71300,71300,71400,71700,71900,71900,72000,72100,71900,72100,72500,72900,73700,74800,75800,76800,78000,79400,80400,80700,80900,81500,82000,82600,83100,83400,83200,83200,83700,84600,85500,86200,87200,88500,89900,90000,89800,89000,88500,88300,88700,88300,88400,89800,91500,92000,92100,92500,92500,92000,92000,92500,92500,91700,90600,89900,89700,90300,90800,90700,90500,90600,90500,90900,91500,92800,94200,95200,95900,96400,96900,98900,101400,102800,104000,104700,104300,103700,104200,104900,105200,105400,106800,108400,109600,110900,112100,113300,114300,115100,114700,114800,116400,118200,118500,118100,118600,120600,121700,120800,121500,123400,124300,124200,123400,122200,121400,120000,118500,117500,117300,117800,118700,120400,122600,123900,124100,124100,124700,126200,128000,129400,130300,131400,132000,132300,132500,133200,133800,134100,134200,134800,135700,136300,136600,137200,137900,138100,138100,138300,138700,139300,139800,140300,140500,140200,140000,140300,140400,139900,139700,139800,139200,138200,138500,139300,140000,140300,140000,138200,135900,134400,134500,134500,134700,135800,136700,136000,134500,133500,133700,134700,135300,135000,133800,132500,132600,133400,133400,133000,132700,132900,133200,133900,133600,133100,132600,133500,134000,133200,132200,132900,133800,134700,135800,136600,137100,137900,138500,138100,138300,141000,143100,142000,139100,136700,135500,136200,137300,137900
"Florence, SC",59200,59800,60100,60300,60900,61400,61700,61900,62000,62300,62300,62000,60800,59100,57900,58000,58100,58400,59000,59500,59900,60200,60600,61100,62100,63700,65100,65500,65800,66400,67000,67400,68000,68600,69100,68800,68100,68000,68200,68600,68200,66500,64900,64600,64500,64500,65000,67000,69700,71400,71500,71100,71200,71500,71800,71900,71900,71800,71900,72000,71900,71900,72300,72600,72800,73200,74000,73400,71700,70600,70600,70200,69800,69500,69600,69900,70200,70900,71000,72500,75800,78100,77400,76600,75800,75700,76000,76200,76300,76500,76900,77600,78400,79200,79300,78800,78400,78600,78900,79400,80200,81100,81500,80700,78800,77800,79100,81100,82500,83100,83400,83700,83900,83900,83900,84000,84300,84400,84800,85500,86300,87000,87300,87400,87500,87400,87700,88300,88500,88300,88100,87500,87100,86900,86800,86800,86400,85800,84900,84300,84000,84000,83900,83500,83000,82900,82800,82600,82300,82100,82200,82100,82800,84200,85400,85900,85400,84500,84600,85300,85500,85900,86700,87100,86600,85800,85300,85300,86000,86500,85700,84600,84200,84500,84600,84600,84600,84300,84300,84500,84200,83500,83000,82700,82800,82900,82600,82400,82700,82600,81900,81400,81000,80800,80900,81300,81700,82000,82200,82300,82200,82000,81700,81900,82600,83900,85300,86500,87100,87600,88400,89500,90400,91000,90600,89700,89300,89400,89300,89100,89000,88800,88600,88300
"Medford, OR",111500,111800,112000,112400,112400,112400,112500,112600,112900,113600,114700,115200,115200,115500,116000,116300,116600,117100,117500,117700,118100,118900,119300,119600,119700,119700,119600,119800,119800,119700,119800,120400,121000,121500,122100,122900,123600,124000,124400,124900,125600,126300,127400,128700,129600,129500,129800,131200,132900,134000,134800,135300,136000,136700,137300,138000,139000,140000,140900,141800,142700,143300,143900,144600,145300,145800,146000,146300,147300,148400,149300,149600,149900,150500,151600,152800,154300,155800,157000,157700,158900,161100,163200,164900,166800,169300,171900,174600,177100,179700,182400,185500,187900,189900,191900,193600,195600,198500,202500,206800,211500,216500,221700,227000,232400,237300,241900,246500,251100,256000,261000,265600,269900,274500,278900,283100,286000,286900,286700,287300,288600,289200,288300,286500,283500,279700,276600,273900,271200,269600,269500,269800,269400,268100,267200,266700,265500,263300,260800,258100,254700,251400,249200,248500,247900,245700,241100,236000,231900,228800,225700,221600,218300,217700,218000,217100,215300,213500,211300,209200,207500,206000,204400,203200,202900,202400,201200,199800,198400,197100,196500,196300,196100,195600,194800,193600,192200,189900,186900,183700,180800,178500,176300,174000,172700,172200,171600,171300,171500,171600,171400,171500,171900,172800,174000,175000,175800,176600,177400,177900,178400,179200,179900,180500,181300,182500,184500,186900,188900,190400,193100,196600,199400,201100,202200,202100,201400,201400,203000,205100,207400,209200,210700,211800
"Lafayette, IN",76200,79200,81100,81600,81400,81200,81400,81700,81700,81700,82400,83000,83000,82500,83000,84300,85300,86000,87000,88000,89100,90200,90900,91300,91300,91000,90900,91500,92100,92200,92500,92700,92500,92700,93200,93200,93300,93600,93600,93300,93400,93800,94100,94600,95600,96700,97400,97900,97800,97800,98600,99600,100500,101400,102300,102600,103200,104200,106300,109000,111700,113100,113700,113900,114400,115000,115200,115600,116200,116500,116300,115800,115400,115100,114700,114600,114900,115100,115100,115000,114900,114700,114800,115400,116100,116700,117200,117400,117500,117600,118100,118900,119400,119800,120000,119800,119800,120000,120400,120600,120800,121400,122300,122400,122200,122300,122800,123200,122800,122600,122900,123800,124300,124000,123300,123300,123600,124000,123700,123000,122600,122300,121800,121200,120800,120600,120800,121100,121500,121600,121500,121500,121600,121900,122100,121900,121700,121700,121500,121200,121500,122300,122400,121800,121600,121700,121800,121700,121600,121500,121500,121400,121900,122400,122400,121800,121500,121200,121200,121500,122200,122500,121800,121300,118000,114000,113000,114300,114800,115900,117300,117600,117000,116900,117000,116400,116100,116700,117100,116800,115500,113500,111600,110800,110300,109400,108500,108600,109300,109000,109200,109700,109600,109400,109900,110400,110800,111200,111800,112600,113500,114300,114200,113500,113700,113100,112100,111800,112100,112200,112400,112300,112600,113200,113300,113800,115900,117600,117000,116000,115700,115800,116000,116200
"Bellingham, WA",131100,131500,131200,131000,131200,131500,131500,131500,131600,132200,132900,133500,133700,133700,133800,134000,133900,134000,134000,134100,134600,135400,135800,135800,135500,135100,134900,135000,135500,136200,137200,138100,138900,140300,141700,142600,143200,143700,144200,144800,145600,146200,146700,147600,148800,149700,150600,151600,152300,152400,152600,153300,154000,153700,152500,151300,150200,149200,148400,148300,149300,150500,150900,150900,151300,152200,154000,155900,157500,158500,159800,160600,161000,161300,162300,163500,164500,165200,165900,166900,168200,169300,170500,172300,174800,177600,180200,181800,183200,184900,187100,189600,192500,195800,198900,201200,202600,204500,207800,212300,217100,222100,226700,230300,233300,236500,239600,243100,247600,252800,257500,261500,265400,269900,274300,277300,278600,279600,281000,283000,284500,285400,285900,286000,285100,283500,282500,283400,285200,286100,286300,286700,287000,287100,287800,289200,290100,289600,288400,287000,285900,285900,286700,286900,285800,284000,281100,277900,275900,275300,274400,272900,272200,272500,272500,271800,271100,270300,269500,268900,268700,268200,267800,267500,266800,265900,265000,264200,263700,263300,262300,260600,258400,256200,254500,253200,252000,250800,249600,248200,246700,245300,244500,244100,243800,243700,243700,244000,244300,244100,243600,243800,244400,244800,245200,245700,246200,247200,248300,249000,249300,249600,249800,250000,250700,251900,253600,255500,257400,259300,260600,261600,262400,263200,263700,264400,265600,266800,267900,269400,270800,271600,272500,273700
"Lake Havasu City, AZ",86100,85000,84600,84000,83300,82700,82100,81700,81100,80400,79900,79800,79800,79400,79100,79400,79600,79500,79900,80800,81600,81700,81700,81900,81900,81900,82300,82800,83200,83600,83900,84200,84300,84500,84900,85300,85700,85800,85700,85500,85300,85300,85500,85800,86200,87100,88000,88600,89300,89900,90400,91000,92000,93000,93600,94100,94600,95300,96000,96700,97500,98500,99300,100100,101100,102200,102800,103400,104200,105200,106300,107200,108100,109400,111000,112300,112900,113700,114700,116000,117500,119500,121500,123300,125000,126600,128300,130000,132300,135100,138000,140900,143800,146600,149200,152200,155600,159100,163100,167600,172100,176300,180600,185100,188900,191800,195000,198800,203000,207200,211000,214400,217800,221400,225000,228300,231100,233300,235300,236900,238800,240300,240700,240300,239400,237600,235000,232300,229800,227300,224500,221700,218900,216200,213900,212200,210300,208500,207000,205900,203400,199700,196600,194100,191000,187500,183600,179500,175400,171300,167100,162700,160100,159700,159100,156700,154000,151500,149500,147900,146500,145000,143300,141800,140700,140300,140400,140400,139900,139400,139100,138400,137400,136700,135900,134900,133700,132300,130700,129400,128800,128200,127400,126400,125900,125800,126000,126300,126300,126200,126400,127000,127900,128600,129400,130400,131500,132600,133800,134900,135700,136200,136600,137200,138000,139000,140400,142100,143500,144700,145900,147300,148700,149600,150300,151100,151900,152700,153500,154500,155500,156600,157900,159200
"Saginaw, MI",64300,64500,64400,64600,64800,65000,65300,65500,65800,66000,66200,66500,66800,67200,67800,68200,68300,68400,68700,69200,69600,69800,70100,70300,70400,70700,71400,72200,72600,73100,73500,73600,73900,74700,75400,75900,76400,76700,76700,76600,76900,77300,77600,77800,77800,78200,78800,79300,79400,79500,79600,79800,80000,80300,80400,80700,81200,82000,82400,82800,83100,83500,83500,83800,84200,84600,85000,85600,85800,85600,85500,85800,86100,86500,86900,87300,87300,87400,87600,87600,87800,88100,88300,88400,88600,88700,88800,89000,89400,89700,89800,90000,90100,90000,90000,90000,90400,90900,91300,91300,91500,91900,92100,92400,92700,92900,93200,93200,93200,93100,92900,92800,92700,92500,92500,92400,92100,91600,91400,91200,90300,89200,88900,89100,88900,88600,88300,87800,87100,86000,85000,84800,84800,84700,84300,83600,82800,81800,80900,80300,80000,79400,78200,76600,75400,74500,73600,72400,71500,70800,69900,68900,68500,69100,69900,70200,70300,70400,70500,70600,70800,71000,71300,71500,71800,72100,72300,72400,72500,72700,72800,72900,72700,72500,72300,72200,71700,71000,70600,70300,69800,69300,68900,68400,67900,67400,66800,66000,65500,65200,64900,64700,64700,64600,64500,64400,64300,64300,64600,65000,65200,65500,65900,66100,66100,66000,66100,66500,66900,67000,67200,67300,67200,66800,66300,66300,66900,67200,67200,67300,67700,68000,68300,68500
"Johnson City, TN",66200,66500,67100,67400,67200,67200,67300,67300,67400,67800,68600,69300,69600,69800,70000,70400,71000,71600,72300,73100,73900,74400,74600,74900,75400,76100,76700,77300,78200,79000,79600,80100,80300,80500,80900,81400,81500,81200,80800,80500,80100,79800,79700,80000,80500,80700,80900,81600,82400,83000,83300,83600,83800,84100,84300,84200,84100,84300,84500,84300,84200,84100,84000,84000,83900,83700,83600,83700,83900,84300,84500,84600,84500,84800,85400,86200,86600,86900,87300,87300,87400,87700,87900,88300,88800,89000,89400,90000,90200,90200,90600,91500,92400,93100,93600,94100,94600,95600,96100,96200,97000,98200,99000,99500,100000,100200,100700,101400,102100,102700,103500,104300,105200,106100,106900,107400,107900,108400,108900,109300,109800,110300,111100,112000,112800,113700,114600,115400,116000,116600,117100,117700,118200,118400,118500,118600,118600,118700,119100,119700,119900,120100,120000,120200,120700,121200,121000,120700,120400,120000,119500,119200,119500,120600,121700,122200,122200,122300,122500,123100,123600,123600,123500,123400,123400,123300,123400,123500,123600,123800,124500,125000,125100,124700,124200,123900,123400,122500,121400,120700,120200,119500,118700,117800,117200,117200,117500,117700,117500,117400,117700,118300,118700,119100,119200,119300,119600,119800,119600,119500,119700,119800,119500,119500,119500,119700,120200,120500,120500,120900,121500,122200,122700,123300,123900,124000,123400,122600,122300,122200,122400,122700,122900,123100
"Elkhart, IN",80100,81500,82200,82700,83000,82900,82800,83100,83400,83600,83800,82900,81100,79500,79100,79000,79800,81300,82700,83800,84800,85600,86200,87000,87600,87700,87600,87500,87700,88400,89100,89200,88800,88700,89100,90400,92100,93400,94400,94800,94600,94000,93900,94000,93400,93000,93300,93600,93500,93600,93700,94100,94500,95000,95800,96500,97400,98900,100600,102000,103400,104600,105400,106000,106500,106700,106600,106700,107000,107000,107000,106900,106400,106200,106100,106100,106200,106300,106000,106000,106600,107000,107000,107100,107400,107900,108500,109200,109900,110400,110900,111500,112100,112900,113300,113200,113000,113000,113500,114200,115000,115700,116500,117000,117500,117800,118200,119000,120000,120500,121000,121600,121900,122500,123200,123600,123900,124500,125100,125400,125800,126300,126400,126500,127100,127400,127400,127900,128400,128800,129000,129200,129500,129900,130000,129900,130300,130800,131100,131400,131500,131400,131200,131200,131400,131700,131900,131500,130300,128700,127100,125500,123900,122500,120900,119000,117100,115100,113700,112900,112400,112100,112200,112000,110900,109600,109600,110100,110000,109200,108800,109000,109000,108500,107900,107300,106500,106900,107100,106100,104700,105100,105700,104500,102400,101900,101900,101600,102500,103500,103300,103700,105300,106500,106500,106100,106800,107000,106600,106900,107600,106600,106500,106200,105500,104900,106100,107300,108500,108900,109100,109600,109900,109800,109600,111300,113400,113000,110800,110100,109700,109300,109400,109600
