"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","SaleToListPrice","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Neighborhood","The Colony","CA","Los Angeles-Long Beach-Santa Ana, CA",980,2,0.9796,32.8571,83.5,9.53846153846154,0.886075949367089
"Neighborhood","Southwest Anaheim","CA","Los Angeles-Long Beach-Santa Ana, CA",633,2,0.9894,28.7037,69,5.23076923076923,0.886075949367089
"Neighborhood","West Anaheim","CA","Los Angeles-Long Beach-Santa Ana, CA",370,2,0.9789,32.2314,72,8.92307692307692,0.886075949367089
"Neighborhood","Sun Valley","CA","Los Angeles-Long Beach-Santa Ana, CA",264,2,0.991,29.5699,66,5.07692307692308,0.886075949367089
"Neighborhood","Granada Hills","CA","Los Angeles-Long Beach-Santa Ana, CA",598,2,0.9875,30.1802,67.5,5.69230769230769,0.886075949367089
"Neighborhood","Pacoima","CA","Los Angeles-Long Beach-Santa Ana, CA",333,2,1.001,24.3697,63.5,0.923076923076923,0.886075949367089
"Neighborhood","Saugus","CA","Los Angeles-Long Beach-Santa Ana, CA",1016,2,0.9961,29.8429,60.5,1.53846153846154,0.886075949367089
"Neighborhood","Hickory Ridge-South Riverdale","TN","Memphis, TN-MS-AR",414,36,0.9824,32.4201,91.5,5,3.35443037974684
"Neighborhood","East Memphis-Colonial-Yorkshire","TN","Memphis, TN-MS-AR",190,36,0.9608,39.7985,87,8,3.35443037974684
"Neighborhood","Midtown","TN","Memphis, TN-MS-AR",404,36,0.9706,34.6278,87,6,3.35443037974684
"Neighborhood","Cordova-Appling","TN","Memphis, TN-MS-AR",379,36,0.97,30.1031,85,4,3.35443037974684
"Neighborhood","Raleigh","TN","Memphis, TN-MS-AR",497,36,0.9649,26.4516,108,7,3.35443037974684
"Neighborhood","Shelby Forest-Frayser","TN","Memphis, TN-MS-AR",872,36,0.9574,27.3632,111.5,9,3.35443037974684
"Neighborhood","White Haven-Coro Lake","TN","Memphis, TN-MS-AR",253,36,0.9596,26.5306,78,3,3.35443037974684
"Neighborhood","Parkway Village-Oakhaven","TN","Memphis, TN-MS-AR",763,36,1.0723,19.4595,84.5,1,3.35443037974684
"Neighborhood","Berclair-Highland Heights","TN","Memphis, TN-MS-AR",907,36,0.9691,27.2727,60.5,2,3.35443037974684
"Neighborhood","River Oaks-Kirby-Balmoral","TN","Memphis, TN-MS-AR",757,36,0.9565,38.8889,115,10,3.35443037974684
"Neighborhood","Downtown","FL","Miami-Fort Lauderdale-Pompano Beach, FL",3065,7,0.957,26.4211,179,9.2,6.20253164556962
"Neighborhood","Villages of Palm Beach Lakes","FL","Miami-Fort Lauderdale-Pompano Beach, FL",2913,7,0.9587,39.3064,92,3.6,6.20253164556962
"Neighborhood","Upper Eastside","FL","Miami-Fort Lauderdale-Pompano Beach, FL",3034,7,0.9438,16.1702,157,8,6.20253164556962
"Neighborhood","Hollywood Lakes","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.9625,38.1625,139,8.8,6.20253164556962
"Neighborhood","North-East Coconut Grove","FL","Miami-Fort Lauderdale-Pompano Beach, FL",3701,7,0.9483,25.9259,130,7.6,6.20253164556962
"Neighborhood","Brickell","FL","Miami-Fort Lauderdale-Pompano Beach, FL",1150,7,0.958,29.2142,140.5,7.2,6.20253164556962
"Neighborhood","Water Catchment Area","FL","Miami-Fort Lauderdale-Pompano Beach, FL",4482,7,0.9646,39.6947,95.5,3.2,6.20253164556962
"Neighborhood","Downtown","FL","Miami-Fort Lauderdale-Pompano Beach, FL",5373,7,0.9543,26.3636,117.5,5.6,6.20253164556962
"Neighborhood","Alameda - West Flagler","FL","Miami-Fort Lauderdale-Pompano Beach, FL",667,7,0.9762,26.455,92,0.8,6.20253164556962
"Neighborhood","Coral Way","FL","Miami-Fort Lauderdale-Pompano Beach, FL",771,7,0.9578,33.0097,118,6.4,6.20253164556962
"Neighborhood","Liberty City","FL","Miami-Fort Lauderdale-Pompano Beach, FL",1437,7,0.9926,26.5306,106.5,1.2,6.20253164556962
"Neighborhood","Driftwood","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.97,20.6186,79,0.4,6.20253164556962
"Neighborhood","North Shore","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.9541,25.4808,110,4,6.20253164556962
"Neighborhood","Imperial Point","FL","Miami-Fort Lauderdale-Pompano Beach, FL",5129,7,0.9713,42.7273,93,2,6.20253164556962
"Neighborhood","Flamingo Lummus","FL","Miami-Fort Lauderdale-Pompano Beach, FL",2836,7,0.948,24.6828,128,6.8,6.20253164556962
"Neighborhood","Victoria Park","FL","Miami-Fort Lauderdale-Pompano Beach, FL",5029,7,0.9574,36.1111,94,5.2,6.20253164556962
"Neighborhood","Oceanfront","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.9622,25.0474,130,2.8,6.20253164556962
"Neighborhood","Wynwood - Edgewater","FL","Miami-Fort Lauderdale-Pompano Beach, FL",1892,7,0.9539,22.3944,137,6,6.20253164556962
"Neighborhood","Hollywood Hills","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.9608,35.533,105,4.8,6.20253164556962
"Neighborhood","Flagami","FL","Miami-Fort Lauderdale-Pompano Beach, FL",564,7,0.9676,27.3504,95.5,1.6,6.20253164556962
"Neighborhood","Central Beach Alliance","FL","Miami-Fort Lauderdale-Pompano Beach, FL",5372,7,0.9399,23.301,157,9.6,6.20253164556962
"Neighborhood","South Central Beach","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.952,26.3158,133,8.4,6.20253164556962
"Neighborhood","South Middle River","FL","Miami-Fort Lauderdale-Pompano Beach, FL",4709,7,0.9632,42.5743,103.5,4.4,6.20253164556962
"Neighborhood","Galt Mile","FL","Miami-Fort Lauderdale-Pompano Beach, FL",5275,7,0.9327,27.7533,157,10,6.20253164556962
"Neighborhood","North Central","FL","Miami-Fort Lauderdale-Pompano Beach, FL",NA,7,0.9527,27.8195,86,2.4,6.20253164556962
"Neighborhood","Chelsea","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",651,1,0.9822,14.4097,123.5,2.60869565217391,7.78481012658228
"Neighborhood","The Heights","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",519,1,0.9597,24.3243,123.5,6.95652173913043,7.78481012658228
"Neighborhood","Tudor City","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",2599,1,0.9879,21.3439,129.5,4.78260869565217,7.78481012658228
"Neighborhood","Upper West Side","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",71,1,0.9942,19.3683,129,3.47826086956522,7.78481012658228
"Neighborhood","Upper East Side","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",80,1,0.9862,23.4579,143,6.52173913043478,7.78481012658228
"Neighborhood","Fort Hamilton","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1137,1,0.9537,21.0843,154,9.1304347826087,7.78481012658228
"Neighborhood","Jamaica","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",154,1,0.9507,16.1826,156,8.69565217391304,7.78481012658228
"Neighborhood","Whitestone","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",949,1,0.972622478386167,28.7582,157,9.56521739130435,7.78481012658228
"Neighborhood","Sutton Place","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1587,1,0.9865,24.4389,157,7.39130434782609,7.78481012658228
"Neighborhood","Gramercy","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",507,1,0.9866,18.0929,123,3.04347826086957,7.78481012658228
"Neighborhood","Park Slope","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",467,1,1.0108,17.2589,121,1.30434782608696,7.78481012658228
"Neighborhood","Brooklyn Heights","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1643,1,1.0327,14.3836,121,0.434782608695652,7.78481012658228
"Neighborhood","Financial District","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1079,1,0.9664,13.3013,146,5.21739130434783,7.78481012658228
"Neighborhood","Queens Village","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",559,1,0.963060686015831,17.0455,136,6.08695652173913,7.78481012658228
"Neighborhood","Greenwich Village","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",694,1,0.9968,15.0476,128,1.73913043478261,7.78481012658228
"Neighborhood","Forest Hills","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",372,1,0.9726,19.0476,166,8.26086956521739,7.78481012658228
"Neighborhood","Downtown","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",992,1,0.9958,25.9887,98,2.17391304347826,7.78481012658228
"Neighborhood","Washington Heights","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",104,1,0.9866,14.0741,145,3.91304347826087,7.78481012658228
"Neighborhood","Williamsburg","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",120,1,0.9993,16.0448,111.5,0.869565217391304,7.78481012658228
"Neighborhood","Sheepshead Bay","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",345,1,0.9363,21.4437,189.5,10,7.78481012658228
"Neighborhood","Turtle Bay","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1969,1,0.9818,19.7889,139,5.65217391304348,7.78481012658228
"Neighborhood","Battery Park","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",3843,1,0.958333333333333,19.5313,141.5,7.82608695652174,7.78481012658228
"Neighborhood","Jackson Heights","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",384,1,1.014,12.1019,180,4.34782608695652,7.78481012658228
"Neighborhood","East Falls","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4239,5,0.96,45.2174,109,5.52631578947368,8.60759493670886
"Neighborhood","Frankford","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",762,5,0.9293,43.4579,103,6.31578947368421,8.60759493670886
"Neighborhood","West Oak Lane","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",987,5,0.97,56.1404,103,4.73684210526316,8.60759493670886
"Neighborhood","Juniata Park-Feltonville","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",985,5,0.9265,41.358,89.5,3.15789473684211,8.60759493670886
"Neighborhood","Pennsport-Whitman-Queen","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1123,5,0.9499,49.8113,114,8.68421052631579,8.60759493670886
"Neighborhood","Haddington-Carroll Park","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1122,5,0.9343,38.5093,100,3.68421052631579,8.60759493670886
"Neighborhood","Academy Gardens","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1197,5,0.9729,50,118.5,7.36842105263158,8.60759493670886
"Neighborhood","Holmesburg-Torresdale","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",923,5,0.9496,53.125,103,8.1578947368421,8.60759493670886
"Neighborhood","Rhawnhurst","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1124,5,0.9642,43.617,97.5,0.789473684210526,8.60759493670886
"Neighborhood","Mayfair","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",926,5,0.96,54.9223,99,5.26315789473684,8.60759493670886
"Neighborhood","Germantown","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1458,5,0.8545,46,102,8.42105263157895,8.60759493670886
"Neighborhood","Cedarbrook","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1887,5,0.9608,57.7982,77,2.36842105263158,8.60759493670886
"Neighborhood","Oxford Circle","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",479,5,0.9489,42.1277,93,2.63157894736842,8.60759493670886
"Neighborhood","Somerton","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1007,5,0.9641,55.1402,104,7.10526315789474,8.60759493670886
"Neighborhood","Kensington","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2955,5,0.9682,44.8485,82.5,0.526315789473684,8.60759493670886
"Neighborhood","Richmond","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",716,5,0.9574,39.4737,103.5,2.10526315789474,8.60759493670886
"Neighborhood","Schuylkill Southwest","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3646,5,0.9776,47.6923,80,0.263157894736842,8.60759493670886
"Neighborhood","Grays Ferry","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2402,5,0.9256,34.8214,96,1.84210526315789,8.60759493670886
"Neighborhood","Torresdale","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",989,5,0.9604,60.3896,105.5,7.63157894736842,8.60759493670886
"Neighborhood","Lawncrest","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",782,5,0.9207,45.5959,111.5,8.94736842105263,8.60759493670886
"Neighborhood","Point Breeze","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1347,5,0.9487,40.9692,98,3.42105263157895,8.60759493670886
"Neighborhood","Wharton-Hawthorne-Bella Vista","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1146,5,0.9509,54.7826,97,6.05263157894737,8.60759493670886
"Neighborhood","Fairmount-Spring Garden","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1520,5,0.9742,52.551,110,5,8.60759493670886
"Neighborhood","Overbrook","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1048,5,0.9552,47.9042,106,6.84210526315789,8.60759493670886
"Neighborhood","Tacony","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3217,5,0.9409,48.8372,126.5,9.73684210526316,8.60759493670886
"Neighborhood","Fox Chase","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1456,5,0.9669,49.4949,97.5,1.57894736842105,8.60759493670886
"Neighborhood","Roxborough","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1052,5,0.9656,51.3514,110.5,6.57894736842105,8.60759493670886
"Neighborhood","Cobbs Creek","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",919,5,0.8881,45,112.5,9.47368421052632,8.60759493670886
"Neighborhood","East Germantown","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1574,5,0.893,36,101.5,4.47368421052632,8.60759493670886
"Neighborhood","Wissinoming","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2907,5,0.918,47.3684,113.5,10,8.60759493670886
"Neighborhood","Byberry","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2157,5,0.99,63.1068,109,5.78947368421053,8.60759493670886
"Neighborhood","South Philadelphia","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1382,5,0.9499,44.7674,114.5,7.89473684210526,8.60759493670886
"Neighborhood","Center City West","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1014,5,0.9644,40.9556,112,2.89473684210526,8.60759493670886
"Neighborhood","Bustleton","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",941,5,0.9514,60.5839,114,9.21052631578947,8.60759493670886
"Neighborhood","Elmwood","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1119,5,0.9187,25.6944,85,1.05263157894737,8.60759493670886
"Neighborhood","Girard Estates","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1603,5,0.9362,41.2903,102,4.21052631578947,8.60759493670886
"Neighborhood","East Mount Airy","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2055,5,0.9547,39.5161,100,1.31578947368421,8.60759493670886
"Neighborhood","Fishtown","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2475,5,0.959,44.2982,103,3.94736842105263,8.60759493670886
"Neighborhood","Central City","AZ","Phoenix-Mesa-Scottsdale, AZ",505,13,0.9827,36.9942,94.5,3.04347826086957,4.49367088607595
"Neighborhood","Desert View","AZ","Phoenix-Mesa-Scottsdale, AZ",702,13,0.976,44.6774,88,6.52173913043478,4.49367088607595
"Neighborhood","South Mountain","AZ","Phoenix-Mesa-Scottsdale, AZ",180,13,0.9957,37.9928,75,1.30434782608696,4.49367088607595
"Neighborhood","Deer Valley","AZ","Phoenix-Mesa-Scottsdale, AZ",95,13,0.9815,45,70,2.60869565217391,4.49367088607595
"Neighborhood","Power Ranch","AZ","Phoenix-Mesa-Scottsdale, AZ",3912,13,0.9823,50.9259,76.5,3.47826086956522,4.49367088607595
"Neighborhood","Alahambra","AZ","Phoenix-Mesa-Scottsdale, AZ",142,13,0.9802,43.2153,83,4.34782608695652,4.49367088607595
"Neighborhood","Pinnacle Peak","AZ","Phoenix-Mesa-Scottsdale, AZ",3318,13,0.9635,30.5958,141,8.69565217391304,4.49367088607595
"Neighborhood","North Scottsdale","AZ","Phoenix-Mesa-Scottsdale, AZ",159,13,0.9691,42.6593,119,9.56521739130435,4.49367088607595
"Neighborhood","San Tan Ranch","AZ","Phoenix-Mesa-Scottsdale, AZ",5223,13,0.981651376146789,42.1053,59,1.73913043478261,4.49367088607595
"Neighborhood","Seville","AZ","Phoenix-Mesa-Scottsdale, AZ",5269,13,0.9677,61.9048,97,10,4.49367088607595
"Neighborhood","North Gateway","AZ","Phoenix-Mesa-Scottsdale, AZ",2934,13,0.973,47.2843,88,8.26086956521739,4.49367088607595
"Neighborhood","Laveen","AZ","Phoenix-Mesa-Scottsdale, AZ",800,13,0.9871,38.9755,85,2.17391304347826,4.49367088607595
"Neighborhood","North Mountain","AZ","Phoenix-Mesa-Scottsdale, AZ",103,13,0.9752,42.8737,80,4.78260869565217,4.49367088607595
"Neighborhood","Alta Mesa","AZ","Phoenix-Mesa-Scottsdale, AZ",5136,13,0.980769230769231,39.4737,89.5,3.91304347826087,4.49367088607595
"Neighborhood","Sun Lakes","AZ","Phoenix-Mesa-Scottsdale, AZ",2714,13,0.9727,41.2955,87,7.39130434782609,4.49367088607595
"Neighborhood","Camelback East","AZ","Phoenix-Mesa-Scottsdale, AZ",129,13,0.9616,45.6204,84.5,9.1304347826087,4.49367088607595
"Neighborhood","Maryvale","AZ","Phoenix-Mesa-Scottsdale, AZ",70,13,0.9981,34.3305,70,0.434782608695652,4.49367088607595
"Neighborhood","Paradise Valley","AZ","Phoenix-Mesa-Scottsdale, AZ",96,13,0.9747,48.1865,80,6.08695652173913,4.49367088607595
"Neighborhood","Estrella","AZ","Phoenix-Mesa-Scottsdale, AZ",307,13,0.9888,32.7456,76,0.869565217391304,4.49367088607595
"Neighborhood","Fountain of the Sun","AZ","Phoenix-Mesa-Scottsdale, AZ",5417,13,0.9664,26.25,90.5,6.95652173913043,4.49367088607595
"Neighborhood","Encanto","AZ","Phoenix-Mesa-Scottsdale, AZ",537,13,0.9746,46.2766,76,5.21739130434783,4.49367088607595
"Neighborhood","South Scottsdale","AZ","Phoenix-Mesa-Scottsdale, AZ",277,13,0.9696,42.3295,87,7.82608695652174,4.49367088607595
"Neighborhood","Ahwatukee Foothills","AZ","Phoenix-Mesa-Scottsdale, AZ",327,13,0.9785,50.541,78,5.65217391304348,4.49367088607595
"Neighborhood","Portsmouth","OR","Portland-Vancouver-Beaverton, OR-WA",4269,22,1,37.2549,56,3.52941176470588,1.70886075949367
"Neighborhood","Mount Tabor","OR","Portland-Vancouver-Beaverton, OR-WA",4115,22,0.9807,42.5,52,7.05882352941176,1.70886075949367
"Neighborhood","Hazelwood","OR","Portland-Vancouver-Beaverton, OR-WA",1443,22,1,47.5728,60,5.29411764705882,1.70886075949367
"Neighborhood","Pleasant Valley","OR","Portland-Vancouver-Beaverton, OR-WA",3786,22,0.9873,37.5,88,8.82352941176471,1.70886075949367
"Neighborhood","Montavilla","OR","Portland-Vancouver-Beaverton, OR-WA",2546,22,0.9983,37.931,49,2.35294117647059,1.70886075949367
"Neighborhood","Sexton Mountain","OR","Portland-Vancouver-Beaverton, OR-WA",4948,22,0.9897,35.5932,64,6.47058823529412,1.70886075949367
"Neighborhood","St.Johns","OR","Portland-Vancouver-Beaverton, OR-WA",2977,22,0.9961,29.8507,56,2.94117647058824,1.70886075949367
"Neighborhood","Hillsdale","OR","Portland-Vancouver-Beaverton, OR-WA",4973,22,0.9922,45.8333,53,5.88235294117647,1.70886075949367
"Neighborhood","Rose City Park","OR","Portland-Vancouver-Beaverton, OR-WA",4399,22,0.9889,40.4762,45,4.11764705882353,1.70886075949367
"Neighborhood","Brentwood-Darlington","OR","Portland-Vancouver-Beaverton, OR-WA",3312,22,0.9928,36.8421,54,4.70588235294118,1.70886075949367
"Neighborhood","Centennial","OR","Portland-Vancouver-Beaverton, OR-WA",1494,22,0.9954,46.1538,63.5,7.64705882352941,1.70886075949367
"Neighborhood","Northwest Heights","OR","Portland-Vancouver-Beaverton, OR-WA",5330,22,0.9766,38.9474,82,10,1.70886075949367
"Neighborhood","Lents","OR","Portland-Vancouver-Beaverton, OR-WA",1793,22,0.992,45.1613,61,8.23529411764706,1.70886075949367
"Neighborhood","Kenton","OR","Portland-Vancouver-Beaverton, OR-WA",4825,22,0.9995,32.1429,49,1.17647058823529,1.70886075949367
"Neighborhood","Woodstock","OR","Portland-Vancouver-Beaverton, OR-WA",4485,22,1.0082,37.8378,44,0.588235294117647,1.70886075949367
"Neighborhood","Powellhurst Gilbert","OR","Portland-Vancouver-Beaverton, OR-WA",1338,22,0.983,40.6015,77,9.41176470588235,1.70886075949367
"Neighborhood","Cully","OR","Portland-Vancouver-Beaverton, OR-WA",3250,22,1,27.6923,58,1.76470588235294,1.70886075949367
"Neighborhood","Canyon Crest","CA","Riverside-San Bernardino-Ontario, CA",2634,12,0.9879,42.3423,69,7,1.39240506329114
"Neighborhood","Orangecrest","CA","Riverside-San Bernardino-Ontario, CA",1736,12,0.9979,33.0709,62,4,1.39240506329114
"Neighborhood","Sierra del Oro","CA","Riverside-San Bernardino-Ontario, CA",4604,12,0.973534971644612,45.7143,71.5,10,1.39240506329114
"Neighborhood","South Corona","CA","Riverside-San Bernardino-Ontario, CA",976,12,0.9883,41.2955,75,8,1.39240506329114
"Neighborhood","La Sierra","CA","Riverside-San Bernardino-Ontario, CA",902,12,0.9811,28.9655,62,6,1.39240506329114
"Neighborhood","Ramona","CA","Riverside-San Bernardino-Ontario, CA",1235,12,1.0001,28.5714,57.5,2,1.39240506329114
"Neighborhood","Yerdemont","CA","Riverside-San Bernardino-Ontario, CA",4634,12,1.00033344448149,25.7576,58,1,1.39240506329114
"Neighborhood","Magnolia Center","CA","Riverside-San Bernardino-Ontario, CA",3087,12,1,36.6667,61,3,1.39240506329114
"Neighborhood","DRNAG","CA","Riverside-San Bernardino-Ontario, CA",2259,12,0.9973,29.6296,69.5,5,1.39240506329114
"Neighborhood","Trilogy","CA","Riverside-San Bernardino-Ontario, CA",5404,12,0.9894,44.7619,93,9,1.39240506329114
"Neighborhood","Bay Terraces","CA","San Diego-Carlsbad-San Marcos, CA",1005,16,1,30.1075,57,0.32258064516129,3.10126582278481
"Neighborhood","Eastlake Greens","CA","San Diego-Carlsbad-San Marcos, CA",4281,16,0.989,23.913,67,0.967741935483871,3.10126582278481
"Neighborhood","San Carlos","CA","San Diego-Carlsbad-San Marcos, CA",3399,16,0.9814,41.7722,70,7.74193548387097,3.10126582278481
"Neighborhood","Grantville","CA","San Diego-Carlsbad-San Marcos, CA",4672,16,0.98828125,42.2222,69.5,5.48387096774194,3.10126582278481
"Neighborhood","Sabre Springs","CA","San Diego-Carlsbad-San Marcos, CA",4116,16,0.9819,51.2821,66,7.41935483870968,3.10126582278481
"Neighborhood","Otay Ranch","CA","San Diego-Carlsbad-San Marcos, CA",1397,16,0.9874,35.7955,61,1.29032258064516,3.10126582278481
"Neighborhood","La Jolla","CA","San Diego-Carlsbad-San Marcos, CA",1010,16,0.9658,32.8571,82,9.67741935483871,3.10126582278481
"Neighborhood","Northwest","CA","San Diego-Carlsbad-San Marcos, CA",542,16,0.9789,31.7073,66,4.19354838709677,3.10126582278481
"Neighborhood","University City","CA","San Diego-Carlsbad-San Marcos, CA",635,16,0.9711,39.4231,62.5,9.35483870967742,3.10126582278481
"Neighborhood","Otay Mesa West","CA","San Diego-Carlsbad-San Marcos, CA",991,16,0.979989738327347,27.7778,67,2.58064516129032,3.10126582278481
"Neighborhood","College West","CA","San Diego-Carlsbad-San Marcos, CA",4326,16,0.9829,49.0566,61,4.83870967741935,3.10126582278481
"Neighborhood","Pacific Beach","CA","San Diego-Carlsbad-San Marcos, CA",1034,16,0.9814,35.0365,69,3.87096774193548,3.10126582278481
"Neighborhood","Hillcrest","CA","San Diego-Carlsbad-San Marcos, CA",2986,16,0.9892,40.566,55,0.645161290322581,3.10126582278481
"Neighborhood","Carmel Valley","CA","San Diego-Carlsbad-San Marcos, CA",724,16,0.9782,38.0531,62,7.09677419354839,3.10126582278481
"Neighborhood","Bay Ho","CA","San Diego-Carlsbad-San Marcos, CA",3574,16,0.979,37.2549,59,2.90322580645161,3.10126582278481
"Neighborhood","Scripps Ranch","CA","San Diego-Carlsbad-San Marcos, CA",1767,16,0.9819,36.3636,62.5,2.25806451612903,3.10126582278481
"Neighborhood","Mira Mesa","CA","San Diego-Carlsbad-San Marcos, CA",403,16,0.9818,41.9811,60,3.2258064516129,3.10126582278481
"Neighborhood","Serra Mesa","CA","San Diego-Carlsbad-San Marcos, CA",1560,16,0.9774,40.4494,54,4.51612903225806,3.10126582278481
"Neighborhood","Tierrasanta","CA","San Diego-Carlsbad-San Marcos, CA",1108,16,0.9768,50.5618,59,8.70967741935484,3.10126582278481
"Neighborhood","Southwest","CA","San Diego-Carlsbad-San Marcos, CA",365,16,0.9932,37.5661,65,1.61290322580645,3.10126582278481
"Neighborhood","Point Loma Heights","CA","San Diego-Carlsbad-San Marcos, CA",2102,16,0.9743,29.8077,81,9.03225806451613,3.10126582278481
"Neighborhood","Mission Valley East","CA","San Diego-Carlsbad-San Marcos, CA",4173,16,0.9759,44.7368,68,10,3.10126582278481
"Neighborhood","Rancho Penasquitos","CA","San Diego-Carlsbad-San Marcos, CA",642,16,0.9786,39.5722,61,5.16129032258065,3.10126582278481
"Neighborhood","Lake Murray","CA","San Diego-Carlsbad-San Marcos, CA",2275,16,0.9744,32.2034,61,5.80645161290323,3.10126582278481
"Neighborhood","Ocean Crest","CA","San Diego-Carlsbad-San Marcos, CA",4048,16,0.9807,34.2857,60,1.93548387096774,3.10126582278481
"Neighborhood","Linda Vista","CA","San Diego-Carlsbad-San Marcos, CA",1411,16,0.9762,35.8491,70,8.38709677419355,3.10126582278481
"Neighborhood","Clairemont Mesa East","CA","San Diego-Carlsbad-San Marcos, CA",1221,16,0.9742,37.0968,57.5,6.7741935483871,3.10126582278481
"Neighborhood","Bay Park","CA","San Diego-Carlsbad-San Marcos, CA",2559,16,0.9768,38.9831,66,8.06451612903226,3.10126582278481
"Neighborhood","Encanto","CA","San Diego-Carlsbad-San Marcos, CA",2518,16,0.9792,39.6552,60,3.54838709677419,3.10126582278481
"Neighborhood","North Park","CA","San Diego-Carlsbad-San Marcos, CA",809,16,0.9783,42.8571,58.5,6.45161290322581,3.10126582278481
"Neighborhood","Rancho Bernardo","CA","San Diego-Carlsbad-San Marcos, CA",738,16,0.9786,37.8981,64.5,6.12903225806452,3.10126582278481
"Neighborhood","Berryessa","CA","San Jose-Sunnyvale-Santa Clara, CA",839,28,1.0054,17.9487,43,2.66666666666667,0.0632911392405063
"Neighborhood","Almaden Valley","CA","San Jose-Sunnyvale-Santa Clara, CA",701,28,1.015,25,39,3.33333333333333,0.0632911392405063
"Neighborhood","West San Jose","CA","San Jose-Sunnyvale-Santa Clara, CA",226,28,1.0221,11.6071,38,1.33333333333333,0.0632911392405063
