"RegionName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"California",7.7220077220077,7.8571428571428,7.8947368421052,8.1969949916527,8.5106382978723,8.440366972477,8.6444007858546,8.7591240875912,8.7336244541484,8.7032201914708,8.7221095334685,8.5106382978723,7.9786856127886,7.4383231311445,7.4101519081141,7.3170731707317,7.4074074074074,7.3743016759776,7.1428571428571,7.433881343817,7.4303797468354,7.4211502782931,7.4211502782931,7.2727272727272,7.1111111111111,6.7621311164153,6.6755674232309,6.4557779212395,6.3912201420271,6.2,6.2177029504917,6.2857142857142,6.1320754716981,6.2893081761006,6.2499218749348,6.078431372549,5.8181818181818,5.8837373499646,5.8116232464929,5.6710775047258,5.4555373704309,5.263711969681,5.2631578947368,5.2677787532923,5.3248136315228,5.2497631244078,5.036855036855,5.0395778364116,4.7846889952153,4.7694753577106,3.6429872495446,4.1224489795918,4.4191176470588,4.7664442326024,4.7908791364288,4.8780487804878,4.8888888888888,4.7809523809523
"Texas",5.8115942028985,5.6728232189973,5.8269570335491,6.1224489795918,6.4214046822742,6.4935064935064,6.4782096584216,6.2857142857142,6.23746936957,5.9929701230228,5.9900990099009,5.9139784946236,5.6122448979591,5.2912852531879,5.4727793696275,5.438596491228,5.4292929292929,5.5001718803712,5.3763440860215,5.5865921787709,5.5586436909394,5.5565845526949,5.5555555555555,5.379746835443,5.2770448548812,5.1038575667655,5.005005005005,5,5.0632911392405,5.0056882821387,5.050505050505,5.1,5.090595340811,5.0795279630579,4.983606557377,4.9809961992398,4.7619047619047,4.7169811320754,4.5495905368516,4.5190445448676,4.572864321608,4.6697798532354,4.8780487804878,4.891304347826,4.8809523809523,4.8260082098916,4.7647409172126,4.7945205479452,4.6770601336302,4.5558086560364,3.6144578313253,4.0032025620496,4.3497172683775,4.7641734159123,4.8328368090036,4.8571428571428,4.9990499904999,4.8135704177216
"New York",6.0896041757285,6.2578222778473,6.3884156729131,6.6711140760507,6.9339227547696,6.8571428571428,6.9237588652482,6.6889632107023,6.6711140760507,6.504854368932,6.3912201420271,6.2519537355423,5.8536585365853,5.5576139310855,5.6710775047258,5.8055152394775,6.0000024000009,6.2170706006322,6.060606060606,6.2630480167014,6.2526052521884,6.0402684563758,5.9058823529411,5.6831097976812,5.6603773584905,5.4505005561735,5.5,5.5161544523246,5.7171428571428,5.7075471698113,5.7306590257879,5.8769513314967,5.7142857142857,5.6710775047258,5.4669703872437,5.340909090909,5.1413881748071,5.2459016393442,5.2525252525252,5.2659294365455,5.473372781065,5.6614455557652,5.7306590257879,5.7714505579068,5.7274424678404,5.5617352614015,5.4505005561735,5.2687038988408,5.1474530831099,5.0251256281407,4.2553191489361,4.7694753577106,5.1761517615176,5.6163970662111,5.7159188339525,5.7159188339525,5.7279236276849,5.6603880384679
"Florida",9.090909090909,9.417304296645,9.9819963992798,10.2820512820512,10.755500846284,10.9677419354838,11.1193476649369,10.9243697478991,10.5263157894736,10.1010101010101,10.01001001001,9.8461538461538,9.1818181818181,8.8135593220338,8.6994345367551,8.6666666666666,8.6206896551724,8.4033613445378,8.1680280046674,8.3347224537422,8.1632653061224,8.0321285140562,8.0160320641282,7.7519379844961,7.7821011673151,7.6923076923076,7.5187969924812,7.4074074074074,7.4074074074074,7.1523809523809,7.1479628305932,7.1479628305932,7.1428571428571,7.0698088039128,6.9204152249134,6.8,6.6660444402962,6.6666666666666,6.5040650406504,6.2617407639323,6.1904761904761,6.1320754716981,6.269592476489,6.253908692933,6.3291139240506,6.4455569461827,6.6259032795997,6.5573770491803,6.2630480167014,6.2265566391597,4.7657952069716,5.0632911392405,5.4054054054054,5.7306590257879,5.8256679807271,5.7398630858346,5.7803468208092,5.6962025316455
"Illinois",6.3020833333333,6.6688896298766,6.8844807467911,7.3333333333333,7.8217877094972,7.9193664506839,7.9975947083583,8,7.8319741498692,7.8319741498692,8.1632653061224,8.2644628099173,7.6982294072363,7.1942446043165,7.03125,6.9783670621074,7.1448985424406,7.3509933774834,7.2715143428952,7.6923076923076,7.6314564913913,7.7041602465331,7.7120822622107,7.5075075075075,7.2715143428952,6.9783670621074,6.7911714770797,6.6711140760507,6.8970273811987,6.7884769271805,6.9182389937106,7.0031832651205,6.9930069930069,6.9821567106283,6.7796610169491,6.7215363511659,6.253908692933,6.1177375913813,5.9171597633136,5.857740585774,5.8837373499646,5.8947368421052,6.0150375939849,6.0015003750937,6.078431372549,6.1236987140232,6.2515628907226,6.2519537355423,5.889281507656,5.5555555555555,4.16,4.6522447080716,5.05,5.5617352614015,5.8275456150676,5.889281507656,6,5.889281507656
"Pennsylvania",6.0666666666666,6.1855670103092,6.3680747187433,6.7910447761194,7.0764832022873,7.1003717472118,7.0367474589523,6.6755674232309,6.6669333333333,6.4587973273942,6.4587973273942,6.4155385520894,6.0030015007503,5.7142857142857,5.857740585774,5.9701492537313,6.1538461538461,6.2578222778473,6.2519537355423,6.516129032258,6.4516129032258,6.3856960408684,6.3157894736842,6.1147186147186,6.0492180870408,5.7894736842105,5.8546433378196,5.8202982902873,6.060606060606,6.054279749478,6.1032863849765,6.1176470588235,6.0705496308449,6.1111111111111,5.889281507656,5.857740585774,5.5384615384615,5.5555555555555,5.3846153846153,5.463332632906,5.5617352614015,5.7175528873642,5.8847058823529,5.8999411418481,6.0313630880579,5.889281507656,5.7706355003652,6.2526052521884,6.0240963855421,5.6224899598393,4.2149631190727,4.7692307692307,5.2659294365455,5.7398630858346,5.8858151854031,5.9770114942528,6.0066740823136,5.8941176470588
"Ohio",6.253908692933,6.9013112491373,6.8989306657468,7.5268817204301,7.9470198675496,8.0694586312563,8.0064051240992,7.6982294072363,7.6923076923076,7.4211502782931,7.6952674105425,7.9655543595263,7.4876237623762,7.1479628305932,6.9306930693069,6.7333939945404,6.7796610169491,6.9821567106283,6.8767908309455,7.1530758226037,7.1428571428571,7.2093023255813,7.2239422084623,7.1454090746695,7.0100143061516,6.5628476084538,6.3712374581939,6.253908692933,6.3965884861407,6.3250600480384,6.4705882352941,6.6100094428706,6.6355140186915,6.5217391304347,6.6355140186915,6.6711140760507,6.4429530201342,6.2578222778473,6.1212121212121,5.9180576631259,5.9829059829059,6.0092449922958,6.25,6.2181818181818,6.2578222778473,6.2526052521884,6.1913696060037,6.25,5.9171597633136,5.7471264367816,4.3668122270742,4.8442906574394,5.2650052650052,5.6603773584905,5.8858151854031,5.9171597633136,6.1012812690665,6.0401002506265
"Michigan",10.0200400801603,10.01001001001,10.0333333333333,10.435652173913,11.012235817575,10.9289617486338,10.9576837416481,10.6753812636165,10.7219442458899,11.1141983884412,11.5473441108545,11.7716303708063,11.09375,10.204081632653,10,9.5238095238095,9.3023255813953,9.5238095238095,9.2727272727272,9.8196392785571,9.7860593512767,10,10.2564102564102,10.1180438448566,10.0250626566416,9.5801937567276,9.0991810737033,8.7826086956521,8.9189189189189,8.7912087912087,8.8449848024316,8.9605734767025,8.9544772386193,9.0991810737033,9.090909090909,8.9655172413793,8.4889643463497,8.130081300813,7.6926153846153,7.1530758226037,6.9848661233993,7.070707070707,7.3074761101742,7.3033707865168,7.5500770416024,7.4550128534704,7.6982294072363,7.8247261345852,7.6212471131639,7.1003717472118,5.2183173588924,5.6657223796033,6.025641025641,6.4748201438848,6.6755674232309,6.7688378033205,6.8965517241379,6.8
"Georgia",7.6470588235294,7.9251090023082,8.1081081081081,8.4097035040431,9.090909090909,9.0991810737033,9.375,9.5979899497487,9.7849462365591,9.6969696969696,10,10,9.7932535364526,9.2307692307692,9.1185410334346,9.090909090909,9.0702432370993,9.0991810737033,9.090909090909,9.0991810737033,9.0912727272727,9.1074681238615,9.3808630393996,9.1428571428571,9.090909090909,8.347245409015,7.9130434782608,7.6982294072363,7.7745383867832,7.4074074074074,7.2143452877397,7.2389959985449,7.1111111111111,7.1479628305932,7.0035017508754,6.9767441860465,6.6711140760507,6.3926940639269,6.2265566391597,6.0024009603841,5.8997050147492,5.8837373499646,5.9718859083618,6,6.039603960396,6,6.1043478260869,6.1744966442953,5.8924205378973,5.5617352614015,4.3516100957354,4.7641734159123,5.05,5.4186237232535,5.5570991942206,5.5555555555555,5.6080114449213,5.5027513756878
"North Carolina",5.8910162002945,6.1976235146966,6.253908692933,6.6711140760507,6.9182389937106,6.968989663221,7.1454090746695,7.0100143061516,6.9783670621074,6.6985645933014,6.8888888888888,6.7567567567567,6.3291139240506,6.0642813826561,6.060606060606,5.9701492537313,5.9324547650324,6.0085836909871,5.9701492537313,6.253908692933,6.2109212171738,6.060606060606,6.0589216231239,5.8858151854031,5.8830450641251,5.7224606580829,5.7142857142857,5.6404494382022,5.8102001291155,5.7142857142857,5.7142857142857,5.7057057057057,5.5586436909394,5.8773962502633,5.5617352614015,5.5617352614015,5.4054054054054,5.268022181146,5.0886075949367,5.0091681946991,5.079365079365,5.103082261686,5.2631578947368,5.2173913043478,5.2380952380952,5.1282051282051,5.050505050505,5.0151632873004,4.9339207048458,4.7985347985347,3.8461538461538,4.1701417848206,4.5407636738906,4.9815498154981,5.0125313283208,5.0025012506253,5.0025012506253,4.8985304408677
"New Jersey",6.25,6.40625,6.4810690423162,6.8540095956134,7.1561338289962,7.1729957805907,7.258064516129,7.0351758793969,6.9965870307167,6.8178029671611,6.8458781362007,6.8178029671611,6.3879598662207,5.9889398752794,6.1249489587586,6.252188265893,6.4220183486238,6.6546762589928,6.5040650406504,6.6711140760507,6.6815144766146,6.6666666666666,6.5502183406113,6.2578222778473,6.2515628907226,5.9829059829059,5.9829059829059,5.987460815047,6.0751565762004,5.9770114942528,6.0150375939849,5.9782608695652,5.9090909090909,5.9075750357313,5.8825882352941,5.8823529411764,5.5561729081009,5.5570991942206,5.4108216432865,5.3603488073865,5.4527263631815,5.5567903978661,5.611135276207,5.6621579112928,5.6818181818181,5.6603773584905,5.5656173957488,5.5865921787709,5.420054200542,5.2631578947368,4.2562247286656,4.7619047619047,5.05,5.5345632362747,5.7142857142857,5.7142857142857,5.7142857142857,5.6603773584905
"Virginia",6.2507813476684,6.2109212171738,6.253908692933,6.6677779629938,7.0006542667539,7.1428571428571,7.2753728628592,7.1454090746695,7.1479628305932,7.1163037705788,7.2886297376093,7.3170731707317,6.9013112491373,6.6059225512528,6.253908692933,6.1073825503355,6.0377358490566,6.1360544217687,6.0589216231239,6.3125,6.269592476489,6.5258090398502,6.5217391304347,6.269592476489,6.060606060606,5.7794676806083,5.6637168141592,5.5865921787709,5.7362915277618,5.6614455557652,5.6981132075471,5.6710775047258,5.6614455557652,5.7692307692307,5.5617352614015,5.5865921787709,5.2770448548812,5.2770448548812,5.1295203898435,5.0307434320849,5.0664977834072,5.1124744376278,5.219638242894,5.1971734670617,5.194940128315,5.1396942540853,5.0980392156862,5.1308363263211,4.9330514446793,4.7058823529411,3.5302424099788,4.000800160032,4.3497172683775,4.7809523809523,4.8829268292682,4.7936507936507,4.827919166839,4.7621553884711
"Washington",6.5217391304347,7.1077091306724,7.2681704260651,7.7062937062937,8.2222222222222,8.1972789115646,8.1816363272654,8.3089706108632,8.1632653061224,8.1124932395889,8.3765281173594,8.3048442906574,7.6932940120528,7.2727272727272,7.1628416583514,7.1782178217821,7.3886193206881,7.4074074074074,7.1942446043165,7.4626865671641,7.5187969924812,7.6781043237421,7.6923076923076,7.5223880597014,7.4074074074074,6.8989306657468,6.6187050359712,6.25,6.1728395061728,6.02,6.145181476846,6.2015503875968,6.0579455662862,6.253908692933,6.0553633217993,6.060606060606,5.7826747720364,5.6625141562853,5.5555555555555,5.420054200542,5.3846153846153,5.4127198917456,5.5865921787709,5.6363636363636,5.6224899598393,5.691823899371,5.7407407407407,5.7547956630525,5.2770448548812,5.1768766177739,3.8476337052712,4.3540669856459,4.6722288438617,5.0125313283208,5.1948051948051,5.2069425901201,5.181347150259,5.1282051282051
"Massachusetts",6.4255319148936,5.7213100487352,5.8837373499646,6.1176470588235,6.4536947402387,6.4892086330935,6.5332916536417,6.253908692933,6.0509554140127,5.7428571428571,6.252188265893,6.0790273556231,5.7175528873642,5.4545454545454,5.2460435604261,5.2677029360967,5.5586436909394,5.8858151854031,5.6615642692388,5.889281507656,5.8055152394775,5.8823529411764,5.8858151854031,5.6625141562853,5.5586436909394,5.2173913043478,5.0632911392405,5.0955414012738,5.3001053001053,5.298245614035,5.3203342618384,5.3590568060021,5.251312828207,5.1397033459813,5.0025012506253,5.0025012506253,4.7160731472569,4.5475216007276,4.4444444444444,4.500900180036,4.6224961479198,4.7963364666184,5.0025012506253,5.0025012506253,5.0025012506253,5.0016672224074,4.8867699642431,4.7664442326024,4.308093994778,4.0824658093488,3.4305317324185,4,4.3469943216897,4.7664442326024,5,5.0025012506253,5.0012503125781,4.8786437370411
"Indiana",6.1967026719727,6.1511423550087,6.253908692933,6.5595277140045,6.7708333333333,6.7214339058999,6.677796327212,6.5217391304347,6.2578222778473,6.1176470588235,6.546762589928,6.6711140760507,6.2578222778473,6.0024009603841,5.8026509572901,5.6603773584905,5.6330613319294,5.889281507656,5.8381984987489,6,5.9406231801363,6.0120240480961,5.98044853364,5.8823529411764,5.7971014492753,5.3892215568862,5.3343493998856,5.4068667207353,5.5983205038488,5.5617352614015,5.5710306406685,5.7175528873642,5.7142857142857,5.7398630858346,5.6782334384858,5.7750759878419,5.5,5.340909090909,5.1768766177739,5.0025012506253,5.005005005005,5.0062578222778,5.2631578947368,5.2659294365455,5.3285968028419,5.27018012008,5.2631578947368,5.2687038988408,5.009905009905,4.9049049049049,3.8461538461538,4.2553191489361,4.5751633986928,5.079365079365,5.2842105263157,5.2857142857142,5.3763440860215,5.2659294365455
